id,date,time,instrument,direction,volume,entry_price,exit_price,sl,tp,pnl,commission,swap,duration_minutes,close_reason,strategy,confidence
6328631480,2026-01-30,01:26,XAUUSD,BUY,0.01,0,0,0,0,-2.98,0,0,0,,AI,0
,2026-01-30,01:34:54,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6328773890,2026-01-30,01:34,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-01-30,01:40:54,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6328809656,2026-01-30,01:38,XAUUSD,SELL,0.01,0,0,0,0,-5.91,0,0,0,,AI,0
,2026-01-30,01:49:04,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-01-30,01:55:56,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-01-30,02:01:35,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-01-30,02:12:52,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-01-30,02:19:23,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-01-30,02:28:03,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-01-30,02:35:09,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-01-30,02:40:36,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-01-30,02:47:22,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-01-30,02:53:20,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-01-30,03:00:08,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-01-30,03:06:45,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-01-30,03:14:24,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-01-30,03:18:48,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6329446674,2026-01-30,03:18,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-01-30,03:20:18,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-01-30,03:25:27,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-01-30,03:31:12,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6329457168,2026-01-30,03:27,XAUUSD,SELL,0.01,0,0,0,0,8.9,0,0,0,,AI,0
,2026-01-30,03:36:51,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6329521560,2026-01-30,03:33,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6329541145,2026-01-30,03:34,XAUUSD,BUY,0.01,0,0,0,0,-3.64,0,0,0,,AI,0
,2026-01-30,03:45:08,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6329601404,2026-01-30,03:40,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6329611568,2026-01-30,03:40,XAUUSD,BUY,0.01,0,0,0,0,-5.68,0,0,0,,AI,0
,2026-01-30,03:50:41,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6329688477,2026-01-30,03:46,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6329718015,2026-01-30,03:49,XAUUSD,BUY,0.01,0,0,0,0,-4.46,0,0,0,,AI,0
,2026-01-30,03:57:26,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6329794538,2026-01-30,03:54,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6329817689,2026-01-30,03:55,XAUUSD,BUY,0.01,0,0,0,0,9.54,0,0,0,,AI,0
,2026-01-30,04:03:36,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6329886652,2026-01-30,04:01,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6329893012,2026-01-30,04:01,XAUUSD,BUY,0.01,0,0,0,0,-5.51,0,0,0,,AI,0
,2026-01-30,04:09:18,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6329955038,2026-01-30,04:06,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-01-30,04:15:21,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6330025758,2026-01-30,04:12,XAUUSD,SELL,0.01,0,0,0,0,-3.58,0,0,0,,AI,0
,2026-01-30,04:19:00,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6330083434,2026-01-30,04:18,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-01-30,04:21:09,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6330101376,2026-01-30,04:19,XAUUSD,SELL,0.01,0,0,0,0,3.45,0,0,0,,AI,0
,2026-01-30,04:24:15,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-01-30,04:30:09,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6330169836,2026-01-30,04:24,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6330212353,2026-01-30,04:28,XAUUSD,SELL,0.01,0,0,0,0,-5.05,0,0,0,,AI,0
,2026-01-30,05:20:13,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6330308279,2026-01-30,04:34,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6330319865,2026-01-30,04:35,XAUUSD,BUY,0.01,0,0,0,0,-6.88,0,0,0,,AI,0
6330391220,2026-01-30,04:40,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6330392583,2026-01-30,04:40,XAUUSD,SELL,0.01,0,0,0,0,-3.82,0,0,0,,AI,0
6330475661,2026-01-30,04:45,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6330497300,2026-01-30,04:47,XAUUSD,BUY,0.01,0,0,0,0,9.33,0,0,0,,AI,0
6330578505,2026-01-30,04:52,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6330586546,2026-01-30,04:53,XAUUSD,BUY,0.01,0,0,0,0,-3.78,0,0,0,,AI,0
6330660695,2026-01-30,04:58,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6330679860,2026-01-30,05:00,XAUUSD,SELL,0.01,0,0,0,0,-4.49,0,0,0,,AI,0
6330792142,2026-01-30,05:05,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6330813724,2026-01-30,05:06,XAUUSD,BUY,0.01,0,0,0,0,10.69,0,0,0,,AI,0
6331022196,2026-01-30,05:13,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6331041822,2026-01-30,05:14,XAUUSD,BUY,0.01,0,0,0,0,11.66,0,0,0,,AI,0
6331146468,2026-01-30,05:18,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6331152033,2026-01-30,05:18,XAUUSD,SELL,0.01,0,0,0,0,-3.83,0,0,0,,AI,0
6331165413,2026-01-30,05:19,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-01-30,05:26:08,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6331177018,2026-01-30,05:20,XAUUSD,SELL,0.01,0,0,0,0,9.5,0,0,0,,AI,0
6331244681,2026-01-30,05:23,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6331267641,2026-01-30,05:25,XAUUSD,BUY,0.01,0,0,0,0,-3.21,0,0,0,,AI,0
,2026-01-30,05:32:18,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6331355808,2026-01-30,05:30,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6331363037,2026-01-30,05:31,XAUUSD,BUY,0.01,0,0,0,0,-6.96,0,0,0,,AI,0
,2026-01-30,05:38:28,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6331446850,2026-01-30,05:36,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6331451451,2026-01-30,05:36,XAUUSD,SELL,0.01,0,0,0,0,-4.2,0,0,0,,AI,0
,2026-01-30,05:47:38,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6331553056,2026-01-30,05:43,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6331569728,2026-01-30,05:45,XAUUSD,BUY,0.01,0,0,0,0,11.51,0,0,0,,AI,0
,2026-01-30,05:53:09,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6331668835,2026-01-30,05:50,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6331670223,2026-01-30,05:50,XAUUSD,BUY,0.01,0,0,0,0,-4.56,0,0,0,,AI,0
,2026-01-30,06:00:34,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6331741179,2026-01-30,05:56,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6331766337,2026-01-30,05:57,XAUUSD,BUY,0.01,0,0,0,0,11.43,0,0,0,,AI,0
,2026-01-30,06:10:28,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6331927376,2026-01-30,06:02,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6331943703,2026-01-30,06:03,XAUUSD,BUY,0.01,0,0,0,0,10.38,0,0,0,,AI,0
6332055249,2026-01-30,06:09,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6332066821,2026-01-30,06:09,XAUUSD,BUY,0.01,0,0,0,0,9.21,0,0,0,,AI,0
,2026-01-30,06:22:27,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6332331924,2026-01-30,06:15,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6332343054,2026-01-30,06:15,XAUUSD,BUY,0.01,0,0,0,0,11.63,0,0,0,,AI,0
6332455314,2026-01-30,06:18,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6332460537,2026-01-30,06:18,XAUUSD,BUY,0.01,0,0,0,0,12.17,0,0,0,,AI,0
6332549357,2026-01-30,06:20,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6332563162,2026-01-30,06:21,XAUUSD,SELL,0.01,0,0,0,0,-5.55,0,0,0,,AI,0
,2026-01-30,06:28:11,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6332678013,2026-01-30,06:24,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6332679216,2026-01-30,06:24,XAUUSD,BUY,0.01,0,0,0,0,-5.1,0,0,0,,AI,0
,2026-01-30,06:34:39,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6332840917,2026-01-30,06:29,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6332848049,2026-01-30,06:30,XAUUSD,SELL,0.01,0,0,0,0,9.82,0,0,0,,AI,0
,2026-01-30,06:41:14,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-01-30,06:46:53,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-01-30,06:54:50,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-01-30,07:01:38,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-01-30,07:20:31,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6333888950,2026-01-30,07:19,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6333897760,2026-01-30,07:20,XAUUSD,BUY,0.01,0,0,0,0,6.42,0,0,0,,AI,0
,2026-01-30,07:27:32,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6333994966,2026-01-30,07:25,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6334008739,2026-01-30,07:26,XAUUSD,SELL,0.01,0,0,0,0,-4.27,0,0,0,,AI,0
,2026-01-30,07:34:27,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6334092261,2026-01-30,07:31,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6334110234,2026-01-30,07:32,XAUUSD,BUY,0.01,0,0,0,0,9.35,0,0,0,,AI,0
,2026-01-30,07:41:07,,,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6334209192,2026-01-30,07:37,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6334223724,2026-01-30,07:38,XAUUSD,BUY,0.01,0,0,0,0,5.5,0,0,0,,AI,0
6334403496,2026-01-30,07:47,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6334411606,2026-01-30,07:47,XAUUSD,BUY,0.01,0,0,0,0,-6.15,0,0,0,,AI,0
6334501481,2026-01-30,07:52,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6334505212,2026-01-30,07:53,XAUUSD,BUY,0.01,0,0,0,0,-4.75,0,0,0,,AI,0
6334620684,2026-01-30,07:58,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6334653405,2026-01-30,08:00,XAUUSD,BUY,0.01,0,0,0,0,-3.58,0,0,0,,AI,0
6334823544,2026-01-30,08:09,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6334842409,2026-01-30,08:10,XAUUSD,BUY,0.01,0,0,0,0,4.38,0,0,0,,AI,0
6335039659,2026-01-30,08:22,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6335044224,2026-01-30,08:22,XAUUSD,BUY,0.01,0,0,0,0,-3.28,0,0,0,,AI,0
6335136263,2026-01-30,08:27,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6335144910,2026-01-30,08:28,XAUUSD,BUY,0.01,0,0,0,0,-4.94,0,0,0,,AI,0
6335241034,2026-01-30,08:33,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6335258327,2026-01-30,08:34,XAUUSD,BUY,0.01,0,0,0,0,11.56,0,0,0,,AI,0
6335332066,2026-01-30,08:39,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6335353537,2026-01-30,08:41,XAUUSD,BUY,0.01,0,0,0,0,9.78,0,0,0,,AI,0
6335426633,2026-01-30,08:46,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6335431524,2026-01-30,08:46,XAUUSD,BUY,0.01,0,0,0,0,-4.77,0,0,0,,AI,0
6335506422,2026-01-30,08:52,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6335539438,2026-01-30,08:54,XAUUSD,BUY,0.01,0,0,0,0,-4.41,0,0,0,,AI,0
6335609631,2026-01-30,09:00,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6335630576,2026-01-30,09:01,XAUUSD,BUY,0.01,0,0,0,0,4.75,0,0,0,,AI,0
6335926405,2026-01-30,09:19,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6335948733,2026-01-30,09:20,XAUUSD,BUY,0.01,0,0,0,0,3.05,0,0,0,,AI,0
6336044113,2026-01-30,09:25,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6336075322,2026-01-30,09:27,XAUUSD,SELL,0.01,0,0,0,0,3.22,0,0,0,,AI,0
6336173547,2026-01-30,09:32,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6336205279,2026-01-30,09:34,XAUUSD,SELL,0.01,0,0,0,0,-4.91,0,0,0,,AI,0
6336317593,2026-01-30,09:39,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6336340265,2026-01-30,09:41,XAUUSD,BUY,0.01,0,0,0,0,-5.62,0,0,0,,AI,0
,2026-01-30,18:36:38,,,0.01,0,0,0,0,-7.340000000000145,0,0,0,,AI,0
,2026-01-30,18:42:19,,,0.01,0,0,0,0,10.840000000000146,0,0,0,,AI,0
,2026-01-30,19:36:46,,,0.01,0,0,0,0,-6.270000000000437,0,0,0,,AI,0
,2026-01-30,19:42:25,,,0.01,0,0,0,0,10.569999999999709,0,0,0,,AI,0
,2026-01-30,19:47:53,,,0.01,0,0,0,0,6.5900000000001455,0,0,0,,AI,0
,2026-01-30,19:53:13,,,0.01,0,0,0,0,-7.199999999999818,0,0,0,,AI,0
,2026-01-30,19:58:41,,,0.01,0,0,0,0,-7.609999999999673,0,0,0,,AI,0
,2026-01-30,20:04:43,,,0.01,0,0,0,0,7.970000000000255,0,0,0,,AI,0
6359219415,2026-01-30,20:36,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6359225702,2026-01-30,20:36,XAUUSD,BUY,0.01,0,0,0,0,-3.35,0,0,0,,AI,0
6359444307,2026-01-30,20:41,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6359460417,2026-01-30,20:42,XAUUSD,SELL,0.01,0,0,0,0,7.93,0,0,0,,AI,0
6361851788,2026-01-30,21:36,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6361856194,2026-01-30,21:36,XAUUSD,BUY,0.01,0,0,0,0,-5.21,0,0,0,,AI,0
6362056197,2026-01-30,21:42,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6362071736,2026-01-30,21:42,XAUUSD,BUY,0.01,0,0,0,0,8.57,0,0,0,,AI,0
6362429104,2026-01-30,21:47,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6362435972,2026-01-30,21:47,XAUUSD,SELL,0.01,0,0,0,0,3.49,0,0,0,,AI,0
6362647355,2026-01-30,21:53,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6362648691,2026-01-30,21:53,XAUUSD,BUY,0.01,0,0,0,0,-0.27,0,0,0,,AI,0
6362973485,2026-01-30,21:58,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6362976959,2026-01-30,21:58,XAUUSD,SELL,0.01,0,0,0,0,-4.01,0,0,0,,AI,0
6363224573,2026-01-30,22:04,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6363234320,2026-01-30,22:04,XAUUSD,SELL,0.01,0,0,0,0,10.43,0,0,0,,AI,0
6201579680,2026-01-26,03:35,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6201583532,2026-01-26,03:35,XAUUSD,SELL,0.01,0,0,0,0,-0.46,0,0,0,,AI,0
6202744488,2026-01-26,04:54,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6202745788,2026-01-26,04:54,XAUUSD,SELL,0.01,0,0,0,0,-1.2,0,0,0,,AI,0
6203513998,2026-01-26,05:37,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6203739673,2026-01-26,05:51,XAUUSD,SELL,0.01,0,0,0,0,-10.48,0,0,0,,AI,0
6226652530,2026-01-26,22:14,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6226715047,2026-01-26,22:16,XAUUSD,SELL,0.01,0,0,0,0,5.22,0,0,0,,AI,0
,2026-02-02,01:46:20,,,0.01,0,0,0,0,-2.43,0,0,0,,AI,0
,2026-02-02,02:21:28,,,0.01,0,0,0,0,11.329999999999927,0,0,0,,AI,0
,2026-02-02,02:25:23,,,0.01,0,0,0,0,-4.760000000000218,0,0,0,,AI,0
,2026-02-02,02:51:15,,,0.01,0,0,0,0,10.199999999999818,0,0,0,,AI,0
,2026-02-02,02:56:27,,,0.01,0,0,0,0,7.140000000000327,0,0,0,,AI,0
6372104535,2026-02-02,03:46,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6372107416,2026-02-02,03:46,XAUUSD,BUY,0.01,0,0,0,0,-2.43,0,0,0,,AI,0
6372289845,2026-02-02,03:52,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6372294197,2026-02-02,03:52,XAUUSD,BUY,0.01,0,0,0,0,4.2,0,0,0,,AI,0
6373044595,2026-02-02,04:20,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6373056505,2026-02-02,04:21,XAUUSD,SELL,0.01,0,0,0,0,9.05,0,0,0,,AI,0
6373154852,2026-02-02,04:25,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6373159686,2026-02-02,04:25,XAUUSD,SELL,0.01,0,0,0,0,-5.54,0,0,0,,AI,0
6373732368,2026-02-02,04:50,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6373747069,2026-02-02,04:51,XAUUSD,BUY,0.01,0,0,0,0,10.37,0,0,0,,AI,0
6373846364,2026-02-02,04:56,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6373852411,2026-02-02,04:56,XAUUSD,BUY,0.01,0,0,0,0,9.01,0,0,0,,AI,0
,2026-02-02,19:55:23,,,0.01,0,0,0,0,4.199999999999818,0,0,0,,AI,0
,2026-02-02,20:12:59,,,0.01,0,0,0,0,13.989999999999782,0,0,0,,AI,0
,2026-02-02,20:19:18,,,0.01,0,0,0,0,10.88000000000011,0,0,0,,AI,0
,2026-02-02,20:26:04,,,0.01,0,0,0,0,7.640000000000327,0,0,0,,AI,0
,2026-02-02,20:31:38,,,0.01,0,0,0,0,-3.9099999999998545,0,0,0,,AI,0
6412210179,2026-02-02,21:53,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6412247646,2026-02-02,21:55,XAUUSD,BUY,0.01,0,0,0,0,5.93,0,0,0,,AI,0
6412708831,2026-02-02,22:10,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6412782271,2026-02-02,22:12,XAUUSD,BUY,0.01,0,0,0,0,11.04,0,0,0,,AI,0
6413001543,2026-02-02,22:18,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-02-02,22:21:20,,,0.01,0,0,0,0,7.760000000000218,0,0,0,,AI,0
6413039146,2026-02-02,22:19,XAUUSD,BUY,0.01,0,0,0,0,11.19,0,0,0,,AI,0
,2026-02-02,22:27:21,,,0.01,0,0,0,0,-4.390000000000327,0,0,0,,AI,0
6413217337,2026-02-02,22:24,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
