instrument,entry_time,exit_time,direction,entry_price,exit_price,sl,tp,lot_size,pnl,exit_reason,balance
XAUUSD,2025-07-16 15:00:00,2025-07-16 16:30:00,SELL,3338.28,3327.12,3338.28,3330.4250000000006,0.02,22.180000000000618,TP,831.5399999999903
XAUUSD,2025-07-17 04:45:00,2025-07-17 09:00:00,SELL,3343.67,3333.1,3343.67,3335.8557142857144,0.02,21.000000000000327,TP,852.5399999999906
EURUSD,2025-07-16 19:15:00,2025-07-17 09:15:00,BUY,1.1637000000000002,1.15824,1.160491,1.1696680000000004,0.01,-5.460000000000242,SL,847.0799999999904
XAUUSD,2025-07-18 08:00:00,2025-07-18 09:45:00,SELL,3339.38,3342.1,3339.38,3330.920714285714,0.01,-2.7899999999997998,SL,844.2899999999905
XAUUSD,2025-07-22 14:00:00,2025-07-22 15:15:00,BUY,3388.46,3400.45,3388.46,3395.442857142857,0.02,23.839999999999563,TP,868.1299999999901
EURUSD,2025-07-23 04:00:00,2025-07-23 09:45:00,SELL,1.1738899999999999,1.17418,1.1738899999999999,1.1724185714285718,0.05,-1.4500000000006175,SL,866.6799999999895
EURUSD,2025-07-29 02:30:00,2025-07-29 03:45:00,BUY,1.15934,1.15846,1.158839142857143,1.159891714285714,0.12,-10.559999999999903,SL,856.1199999999895
EURUSD,2025-07-29 05:00:00,2025-07-29 06:30:00,BUY,1.1597600000000001,1.15825,1.1587744285714285,1.161281142857143,0.05,-7.550000000000612,SL,848.5699999999889
XAUUSD,2025-07-29 04:00:00,2025-07-29 07:15:00,BUY,3311.29,3310.62,3311.29,3319.9292857142864,0.01,-0.7400000000000728,SL,847.8299999999888
EURUSD,2025-07-29 11:15:00,2025-07-29 12:00:00,SELL,1.15628,1.15702,1.156944857142857,1.155400285714286,0.08,-5.919999999999703,SL,841.909999999989
EURUSD,2025-07-29 21:15:00,2025-07-29 23:45:00,BUY,1.1544800000000002,1.15442,1.1544800000000002,1.155933428571429,0.05,-0.30000000000085514,SL,841.6099999999882
XAUUSD,2025-07-29 17:00:00,2025-07-30 11:45:00,BUY,3317.79,3332.23,3317.79,3331.623571428572,0.01,14.370000000000054,TP,855.9799999999882
XAUUSD,2025-07-30 15:00:00,2025-07-30 15:45:00,SELL,3328.8900000000003,3313.36,3334.3035714285716,3318.6628571428573,0.01,15.4600000000002,TP,871.4399999999883
EURUSD,2025-07-31 12:00:00,2025-07-31 13:15:00,SELL,1.14422,1.14274,1.14422,1.1427520000000004,0.05,7.399999999999629,TP,878.839999999988
EURUSD,2025-07-31 22:00:00,2025-07-31 22:45:00,SELL,1.14271,1.14119,1.1434088571428571,1.1417622857142857,0.08,12.159999999999727,TP,890.9999999999877
XAUUSD,2025-08-01 10:00:00,2025-08-01 11:45:00,SELL,3292.27,3294.26,3292.27,3283.759285714285,0.02,-4.120000000000473,SL,886.8799999999873
EURUSD,2025-08-01 15:00:00,2025-08-01 15:15:00,BUY,1.14067,1.13937,1.1402185714285715,1.1411228571428569,0.15,-19.500000000001183,SL,867.3799999999861
EURUSD,2025-08-01 20:30:00,2025-08-01 21:15:00,SELL,1.1519899999999998,1.15389,1.1536727142857144,1.149074571428571,0.03,-5.7000000000007045,SL,861.6799999999854
EURUSD,2025-08-04 05:45:00,2025-08-04 06:00:00,SELL,1.1573799999999999,1.15832,1.157981857142857,1.1566262857142857,0.1,-9.40000000000163,SL,852.2799999999837
EURUSD,2025-08-05 17:00:00,2025-08-05 17:45:00,BUY,1.1542100000000002,1.15649,1.1542100000000002,1.1561254285714286,0.04,9.11999999999935,TP,861.399999999983
XAUUSD,2025-08-07 08:00:00,2025-08-07 09:15:00,SELL,3378.6600000000003,3380.28,3378.6600000000003,3370.2607142857146,0.02,-3.379999999999782,SL,858.0199999999833
EURUSD,2025-08-07 22:00:00,2025-08-07 22:30:00,BUY,1.1623400000000002,1.16541,1.161979857142857,1.1626102857142862,0.2,61.39999999999813,TP,919.4199999999814
XAUUSD,2025-08-08 01:15:00,2025-08-08 03:15:00,BUY,3393.18,3392.06,3393.18,3406.492857142857,0.01,-1.189999999999891,SL,918.2299999999815
EURUSD,2025-08-08 11:00:00,2025-08-08 11:15:00,SELL,1.16597,1.1652,1.166524285714286,1.1653114285714283,0.11,8.469999999999311,TP,926.6999999999808
XAUUSD,2025-08-08 13:00:00,2025-08-08 14:15:00,SELL,3396.86,3381.86,3396.86,3383.270714285715,0.01,14.93,TP,941.6299999999808
EURUSD,2025-08-08 22:00:00,2025-08-08 22:15:00,SELL,1.16512,1.16412,1.165755857142857,1.164298285714286,0.1,9.999999999998899,TP,951.6299999999796
XAUUSD,2025-08-12 09:00:00,2025-08-12 10:30:00,SELL,3348.3300000000004,3355.48,3353.084642857143,3339.4207142857144,0.02,-14.439999999999273,SL,937.1899999999804
XAUUSD,2025-08-13 03:00:00,2025-08-13 04:00:00,SELL,3347.63,3348.47,3347.63,3342.3957142857143,0.03,-2.7299999999990723,SL,934.4599999999813
XAUUSD,2025-08-13 20:00:00,2025-08-14 02:00:00,SELL,3358.28,3360.17,3358.28,3346.9771428571426,0.01,-1.9599999999998727,SL,932.4999999999814
XAUUSD,2025-08-14 02:00:00,2025-08-14 03:00:00,BUY,3360.37,3367.94,3357.44,3365.63,0.03,22.50000000000049,TP,954.9999999999818
EURUSD,2025-08-14 01:00:00,2025-08-14 09:30:00,BUY,1.17066,1.16954,1.1698484285714286,1.1718331428571427,0.07,-7.84000000000007,SL,947.1599999999818
EURUSD,2025-08-15 02:00:00,2025-08-15 02:30:00,BUY,1.16477,1.16512,1.164488857142857,1.1648822857142858,0.36,12.599999999994616,TP,959.7599999999763
XAUUSD,2025-08-15 06:00:00,2025-08-15 09:45:00,BUY,3341.23,3340.41,3341.23,3348.9478571428576,0.02,-1.7800000000003275,SL,957.979999999976
XAUUSD,2025-08-18 03:00:00,2025-08-18 04:00:00,BUY,3335.0699999999997,3342.75,3335.0699999999997,3342.0078571428567,0.02,15.220000000000582,TP,973.1999999999766
EURUSD,2025-08-18 07:00:00,2025-08-18 09:15:00,BUY,1.1705,1.16959,1.1700401428571428,1.1709697142857145,0.16,-14.560000000003015,SL,958.6399999999736
EURUSD,2025-08-19 09:00:00,2025-08-19 09:30:00,BUY,1.16575,1.16631,1.1652761428571428,1.1662477142857144,0.15,8.399999999998409,TP,967.039999999972
XAUUSD,2025-08-19 16:30:00,2025-08-19 17:30:00,SELL,3337.7200000000003,3326.19,3343.05,3327.66,0.01,11.4600000000002,TP,978.4999999999721
EURUSD,2025-08-19 18:00:00,2025-08-19 18:30:00,SELL,1.16722,1.16619,1.1678608571428573,1.1663882857142855,0.1,10.299999999998645,TP,988.7999999999707
XAUUSD,2025-08-21 03:00:00,2025-08-21 05:45:00,SELL,3344.44,3344.63,3344.44,3339.3107142857148,0.03,-0.7800000000001637,SL,988.0199999999705
EURUSD,2025-08-21 16:15:00,2025-08-21 16:30:00,SELL,1.16441,1.16345,1.1650754285714287,1.1635291428571428,0.1,9.5999999999985,TP,997.6199999999691
XAUUSD,2025-08-21 20:00:00,2025-08-22 09:15:00,SELL,3341.0,3327.45,3341.0,3327.948571428572,0.01,13.480000000000182,TP,1011.0999999999692
EURUSD,2025-08-22 14:15:00,2025-08-22 14:45:00,BUY,1.1598000000000002,1.16039,1.1593087142857144,1.1603325714285715,0.15,8.849999999998026,TP,1019.9499999999672
XAUUSD,2025-08-22 16:15:00,2025-08-22 17:00:00,BUY,3328.9399999999996,3358.99,3328.9399999999996,3336.953571428571,0.02,59.96000000000036,TP,1079.9099999999676
EURUSD,2025-08-25 02:00:00,2025-08-25 03:00:00,SELL,1.17105,1.17015,1.1715125714285712,1.1705748571428576,0.17,15.299999999998315,TP,1095.209999999966
XAUUSD,2025-08-25 09:00:00,2025-08-25 11:15:00,BUY,3367.8999999999996,3363.81,3364.8489285714286,3373.4021428571423,0.03,-12.479999999999073,SL,1082.7299999999668
EURUSD,2025-08-26 04:15:00,2025-08-26 05:30:00,BUY,1.16415,1.16336,1.1636467142857143,1.1647065714285711,0.15,-11.850000000001026,SL,1070.8799999999658
XAUUSD,2025-08-28 03:30:00,2025-08-28 04:00:00,SELL,3397.1600000000003,3390.72,3397.1600000000003,3390.8907142857147,0.02,12.740000000001018,TP,1083.6199999999667
XAUUSD,2025-08-28 09:00:00,2025-08-28 11:30:00,BUY,3390.91,3398.51,3390.91,3396.9692857142854,0.03,22.59000000000109,TP,1106.2099999999677
XAUUSD,2025-08-28 16:00:00,2025-08-28 17:00:00,BUY,3398.43,3411.56,3398.43,3409.0921428571423,0.02,26.120000000000218,TP,1132.3299999999679
EURUSD,2025-08-29 23:00:00,2025-08-29 23:30:00,SELL,1.1695,1.16911,1.1698760000000001,1.169198,0.25,9.74999999999726,TP,1142.0799999999651
XAUUSD,2025-09-02 09:00:00,2025-09-02 10:45:00,SELL,3490.27,3476.85,3490.27,3478.98,0.01,13.350000000000072,TP,1155.4299999999653
XAUUSD,2025-09-04 04:00:00,2025-09-04 04:30:00,SELL,3561.02,3547.91,3561.02,3548.1142857142854,0.01,13.040000000000127,TP,1168.4699999999655
XAUUSD,2025-09-04 09:00:00,2025-09-04 19:00:00,BUY,3532.24,3553.77,3532.24,3553.147142857143,0.01,21.4600000000002,TP,1189.9299999999657
XAUUSD,2025-09-05 02:00:00,2025-09-05 02:30:00,BUY,3541.96,3551.0,3537.8203571428576,3549.6392857142855,0.02,17.939999999999927,TP,1207.8699999999656
XAUUSD,2025-09-05 23:00:00,2025-09-08 08:45:00,SELL,3589.69,3591.15,3589.69,3579.111428571429,0.02,-3.060000000000073,SL,1204.8099999999654
EURUSD,2025-09-08 12:45:00,2025-09-08 15:30:00,BUY,1.1725,1.17345,1.1725,1.1731037142857146,0.16,15.200000000000102,TP,1220.0099999999654
EURUSD,2025-09-10 16:00:00,2025-09-10 19:45:00,BUY,1.1706500000000002,1.17059,1.1706500000000002,1.1732657142857148,0.04,-0.2400000000006841,SL,1219.7699999999647
EURUSD,2025-09-11 15:00:00,2025-09-11 15:30:00,BUY,1.1685500000000002,1.1705,1.1676918571428572,1.169816285714286,0.09,17.549999999999066,TP,1237.3199999999638
EURUSD,2025-09-12 09:15:00,2025-09-12 09:30:00,BUY,1.1726100000000002,1.17311,1.172299,1.1727820000000002,0.38,18.999999999997907,TP,1256.3199999999617
XAUUSD,2025-09-15 15:15:00,2025-09-15 15:45:00,BUY,3638.48,3650.32,3638.48,3650.014285714286,0.02,23.54000000000029,TP,1279.859999999962
EURUSD,2025-09-16 04:00:00,2025-09-16 04:15:00,BUY,1.17635,1.17581,1.1758392857142856,1.1769214285714285,0.18,-9.719999999999729,SL,1270.1399999999621
EURUSD,2025-09-17 21:15:00,2025-09-17 23:00:00,SELL,1.18868,1.18201,1.18868,1.1823882857142858,0.02,13.339999999999907,TP,1283.479999999962
XAUUSD,2025-09-19 04:30:00,2025-09-19 05:00:00,SELL,3645.9300000000003,3646.87,3645.9300000000003,3636.3564285714283,0.02,-2.0199999999991998,SL,1281.4599999999627
EURUSD,2025-09-22 08:00:00,2025-09-22 09:15:00,BUY,1.17321,1.17436,1.1725381428571429,1.1741037142857143,0.12,13.799999999999812,TP,1295.2599999999625
XAUUSD,2025-09-23 21:30:00,2025-09-23 21:45:00,SELL,3780.2400000000002,3756.71,3788.6085714285714,3764.1028571428574,0.01,23.4600000000002,TP,1318.7199999999627
EURUSD,2025-09-24 03:45:00,2025-09-24 09:15:00,SELL,1.18024,1.17931,1.18024,1.179487142857143,0.15,13.94999999999813,TP,1332.669999999961
XAUUSD,2025-09-24 08:00:00,2025-09-24 11:15:00,BUY,3770.87,3770.47,3770.87,3782.8028571428576,0.02,-0.9400000000001819,SL,1331.7299999999607
EURUSD,2025-09-25 09:00:00,2025-09-25 10:45:00,BUY,1.17442,1.17331,1.1739564285714286,1.1748971428571426,0.21,-23.30999999999883,SL,1308.4199999999619
EURUSD,2025-09-26 03:00:00,2025-09-26 03:30:00,BUY,1.16635,1.16671,1.1660148571428572,1.1665702857142852,0.35,12.599999999997058,TP,1321.0199999999588
EURUSD,2025-09-26 10:00:00,2025-09-26 11:30:00,SELL,1.16756,1.16836,1.1681405714285713,1.1668488571428575,0.15,-12.000000000002007,SL,1309.0199999999568
EURUSD,2025-09-26 13:00:00,2025-09-26 13:45:00,SELL,1.1676799999999998,1.16633,1.1676799999999998,1.1667059999999996,0.12,16.199999999996884,TP,1325.2199999999536
EURUSD,2025-09-29 12:00:00,2025-09-29 14:15:00,SELL,1.1720199999999998,1.171,1.1720199999999998,1.171359714285714,0.16,16.31999999999678,TP,1341.5399999999504
EURUSD,2025-10-01 10:45:00,2025-10-01 12:45:00,BUY,1.1751600000000002,1.17332,1.174012,1.1770060000000002,0.07,-12.880000000002003,SL,1328.6599999999485
EURUSD,2025-10-02 15:00:00,2025-10-02 15:15:00,SELL,1.1754799999999999,1.17477,1.1758110000000002,1.1752679999999995,0.37,26.269999999991356,TP,1354.9299999999398
EURUSD,2025-10-07 01:00:00,2025-10-07 04:30:00,SELL,1.17085,1.16972,1.171615857142857,1.1697682857142861,0.11,12.429999999998387,TP,1367.3599999999383
EURUSD,2025-10-08 10:15:00,2025-10-08 10:45:00,BUY,1.16184,1.16313,1.16184,1.1627397142857137,0.13,16.770000000000174,TP,1384.1299999999385
EURUSD,2025-10-08 17:00:00,2025-10-08 18:00:00,SELL,1.1632,1.16156,1.1632,1.1619917142857143,0.1,16.40000000000086,TP,1400.5299999999393
XAUUSD,2025-10-09 16:30:00,2025-10-09 17:15:00,SELL,4031.01,4006.99,4031.01,4013.1971428571433,0.01,23.950000000000436,TP,1424.4799999999398
EURUSD,2025-10-10 03:00:00,2025-10-10 08:30:00,BUY,1.1563700000000001,1.15766,1.1563700000000001,1.1575314285714289,0.11,14.189999999997704,TP,1438.6699999999375
EURUSD,2025-10-10 17:00:00,2025-10-10 17:15:00,BUY,1.1574300000000002,1.15675,1.156798,1.1582440000000003,0.15,-10.200000000003538,SL,1428.469999999934
EURUSD,2025-10-10 17:30:00,2025-10-10 18:00:00,BUY,1.1574300000000002,1.16076,1.156334142857143,1.1591717142857143,0.08,26.639999999998665,TP,1455.1099999999328
EURUSD,2025-10-13 02:15:00,2025-10-13 04:30:00,SELL,1.16061,1.16189,1.161672,1.158936,0.08,-10.24000000000136,SL,1444.8699999999315
EURUSD,2025-10-13 08:15:00,2025-10-13 09:00:00,SELL,1.16153,1.16233,1.1623068571428572,1.1604262857142857,0.12,-9.600000000001605,SL,1435.26999999993
XAUUSD,2025-10-14 15:00:00,2025-10-14 17:00:00,SELL,4129.83,4134.41,4129.83,4103.218571428572,0.01,-4.6499999999999275,SL,1430.61999999993
XAUUSD,2025-10-16 08:15:00,2025-10-16 09:15:00,SELL,4223.87,4224.37,4223.87,4204.507857142857,0.01,-0.5700000000000001,SL,1430.0499999999302
XAUUSD,2025-10-17 10:00:00,2025-10-17 14:30:00,SELL,4355.39,4307.78,4355.39,4318.021428571428,0.01,47.54000000000058,TP,1477.5899999999308
XAUUSD,2025-10-20 08:00:00,2025-10-20 09:15:00,SELL,4261.26,4226.84,4261.26,4238.03,0.01,34.35000000000007,TP,1511.939999999931
XAUUSD,2025-10-20 09:30:00,2025-10-20 10:00:00,SELL,4234.34,4254.68,4249.465,4204.69,0.01,-20.410000000000146,SL,1491.5299999999309
EURUSD,2025-10-22 04:00:00,2025-10-22 04:15:00,BUY,1.16079,1.16033,1.160362142857143,1.1611957142857139,0.27,-12.419999999997433,SL,1479.1099999999335
EURUSD,2025-10-22 04:30:00,2025-10-22 05:00:00,BUY,1.16052,1.1608,1.1601627142857143,1.1607845714285712,0.36,10.080000000002087,TP,1489.1899999999355
XAUUSD,2025-10-22 06:00:00,2025-10-22 11:00:00,BUY,4112.57,4087.95,4112.57,4199.123571428571,0.01,-24.68999999999989,SL,1464.4999999999357
XAUUSD,2025-10-23 15:00:00,2025-10-23 16:00:00,BUY,4105.139999999999,4135.04,4105.139999999999,4134.9121428571425,0.01,29.830000000000545,TP,1494.3299999999363
XAUUSD,2025-10-23 22:00:00,2025-10-24 04:00:00,SELL,4134.87,4142.9,4134.87,4103.499285714286,0.01,-8.099999999999746,SL,1486.2299999999366
EURUSD,2025-10-24 15:00:00,2025-10-24 15:30:00,BUY,1.1614200000000001,1.1642,1.160720857142857,1.1623682857142859,0.14,38.91999999999696,TP,1525.1499999999335
XAUUSD,2025-10-27 00:00:00,2025-10-27 00:30:00,SELL,4104.91,4080.38,4104.91,4081.6285714285705,0.01,24.459999999999745,TP,1549.6099999999333
EURUSD,2025-10-27 11:00:00,2025-10-27 11:30:00,BUY,1.1630800000000001,1.16382,1.162575857142857,1.163638285714286,0.22,16.279999999999184,TP,1565.8899999999326
EURUSD,2025-10-28 10:15:00,2025-10-28 11:30:00,SELL,1.16563,1.16585,1.16563,1.1649582857142857,0.19,-4.180000000002071,SL,1561.7099999999305
EURUSD,2025-10-28 22:15:00,2025-10-29 04:15:00,SELL,1.1651699999999998,1.16433,1.1657901428571429,1.164379714285714,0.17,14.27999999999541,TP,1575.9899999999259
XAUUSD,2025-10-29 15:15:00,2025-10-29 17:45:00,SELL,4018.59,3993.03,4018.59,3993.5,0.01,25.489999999999945,TP,1601.479999999926
EURUSD,2025-10-30 03:00:00,2025-10-30 03:15:00,BUY,1.1615000000000002,1.1609,1.1610978571428572,1.161854285714286,0.32,-19.20000000000499,SL,1582.2799999999208
EURUSD,2025-10-30 03:30:00,2025-10-30 06:15:00,BUY,1.1615000000000002,1.16326,1.1607917142857143,1.1624665714285718,0.14,24.639999999996668,TP,1606.9199999999175
XAUUSD,2025-10-30 06:00:00,2025-10-30 11:00:00,BUY,3943.33,4004.91,3943.33,3982.562857142857,0.01,61.50999999999993,TP,1668.4299999999175
EURUSD,2025-10-31 01:15:00,2025-10-31 01:30:00,BUY,1.15676,1.15691,1.156467,1.156896,0.58,8.700000000005481,TP,1677.129999999923
EURUSD,2025-11-03 17:15:00,2025-11-03 17:45:00,BUY,1.1511600000000002,1.15249,1.1505304285714286,1.151969142857143,0.17,22.609999999997132,TP,1699.7399999999202
XAUUSD,2025-11-04 14:15:00,2025-11-04 16:15:00,SELL,3990.1400000000003,3951.11,3990.1400000000003,3973.7178571428576,0.02,77.9200000000004,TP,1777.6599999999205
EURUSD,2025-11-05 03:00:00,2025-11-05 03:15:00,BUY,1.1484100000000002,1.14876,1.1481875714285714,1.1484048571428573,1.23,43.0499999999816,TP,1820.709999999902
EURUSD,2025-11-05 15:00:00,2025-11-05 15:45:00,SELL,1.14869,1.14738,1.1493125714285715,1.1478948571428573,0.19,24.889999999998526,TP,1845.5999999999005
EURUSD,2025-11-05 21:00:00,2025-11-05 22:00:00,BUY,1.14823,1.1491,1.1477861428571428,1.1486677142857145,0.31,26.969999999997718,TP,1872.5699999998983
XAUUSD,2025-11-07 04:30:00,2025-11-07 11:00:00,BUY,3993.2799999999997,4010.73,3993.2799999999997,4010.302142857143,0.02,34.760000000000545,TP,1907.3299999998987
EURUSD,2025-11-07 21:00:00,2025-11-07 21:30:00,SELL,1.15706,1.15616,1.1575544285714285,1.1565211428571431,0.28,25.199999999997225,TP,1932.529999999896
XAUUSD,2025-11-11 16:00:00,2025-11-11 17:00:00,SELL,4139.0,4121.01,4139.0,4123.561428571428,0.02,35.83999999999956,TP,1968.3699999998955
XAUUSD,2025-11-11 21:15:00,2025-11-12 01:15:00,BUY,4117.82,4138.37,4117.82,4135.7871428571425,0.02,40.96000000000036,TP,2009.3299999998958
EURUSD,2025-11-12 08:00:00,2025-11-12 08:45:00,BUY,1.1578000000000002,1.15824,1.1574408571428572,1.1580682857142859,0.48,21.119999999989147,TP,2030.449999999885
XAUUSD,2025-11-17 09:30:00,2025-11-17 12:45:00,BUY,4083.6,4070.28,4071.5125000000003,4107.174999999999,0.01,-13.38999999999971,SL,2017.0599999998853
XAUUSD,2025-11-18 10:00:00,2025-11-18 15:30:00,BUY,4025.5,4063.38,4025.5,4050.5942857142863,0.01,37.81000000000011,TP,2054.8699999998853
XAUUSD,2025-11-19 17:30:00,2025-11-19 18:15:00,SELL,4109.820000000001,4074.31,4126.1107142857145,4077.8385714285723,0.01,35.44000000000067,TP,2090.309999999886
EURUSD,2025-11-20 11:00:00,2025-11-20 16:15:00,BUY,1.1520400000000002,1.15441,1.1520400000000002,1.1534837142857144,0.13,30.809999999996897,TP,2121.1199999998826
XAUUSD,2025-11-21 14:00:00,2025-11-21 15:45:00,BUY,4044.54,4079.47,4044.54,4073.08,0.01,34.859999999999836,TP,2155.9799999998822
XAUUSD,2025-11-21 22:00:00,2025-11-24 03:30:00,SELL,4080.8900000000003,4052.18,4080.8900000000003,4054.364285714286,0.01,28.64000000000049,TP,2184.6199999998826
EURUSD,2025-11-25 05:00:00,2025-11-25 05:15:00,SELL,1.15252,1.15216,1.1528821428571427,1.1522457142857148,0.51,18.359999999995715,TP,2202.979999999878
EURUSD,2025-11-26 03:00:00,2025-11-26 03:15:00,BUY,1.1567500000000002,1.15724,1.156493,1.1568140000000002,1.03,50.46999999998758,TP,2253.4499999998657
XAUUSD,2025-11-26 08:00:00,2025-11-26 10:00:00,SELL,4157.33,4165.83,4165.812142857143,4140.965714285713,0.02,-17.14,SL,2236.309999999866
XAUUSD,2025-11-26 14:15:00,2025-11-26 16:15:00,SELL,4161.72,4142.04,4161.72,4145.257142857143,0.02,39.22000000000058,TP,2275.5299999998665
EURUSD,2025-11-27 08:00:00,2025-11-27 08:30:00,SELL,1.16007,1.15938,1.1606364285714286,1.159387142857143,0.27,18.629999999996148,TP,2294.1599999998625
XAUUSD,2025-11-27 06:30:00,2025-11-27 09:00:00,SELL,4151.89,4161.08,4160.491071428572,4135.287857142857,0.02,-18.5199999999992,SL,2275.6399999998634
XAUUSD,2025-12-01 16:00:00,2025-12-02 03:00:00,SELL,4247.05,4204.87,4247.05,4224.437142857143,0.01,42.11000000000029,TP,2317.7499999998636
EURUSD,2025-12-02 04:00:00,2025-12-02 07:15:00,BUY,1.16114,1.16077,1.160793857142857,1.1613822857142857,0.59,-21.829999999998904,SL,2295.9199999998646
XAUUSD,2025-12-02 22:00:00,2025-12-03 04:00:00,BUY,4198.48,4223.87,4198.48,4218.555714285713,0.02,50.640000000000654,TP,2346.5599999998653
XAUUSD,2025-12-03 16:45:00,2025-12-03 18:45:00,BUY,4212.33,4201.02,4212.33,4239.702142857143,0.01,-11.379999999999491,SL,2335.1799999998657
EURUSD,2025-12-08 02:00:00,2025-12-08 02:30:00,BUY,1.1643100000000002,1.16499,1.1638097142857142,1.1648605714285718,0.33,22.439999999993134,TP,2357.619999999859
XAUUSD,2025-12-08 07:00:00,2025-12-08 09:45:00,BUY,4209.15,4206.88,4209.15,4223.7699999999995,0.02,-4.679999999999054,SL,2352.93999999986
XAUUSD,2025-12-08 16:00:00,2025-12-08 17:00:00,SELL,4209.5,4178.1,4209.5,4192.619285714286,0.02,62.65999999999927,TP,2415.5999999998594
XAUUSD,2025-12-09 03:15:00,2025-12-09 04:30:00,BUY,4194.36,4189.27,4189.281785714285,4203.916428571429,0.04,-20.639999999996945,SL,2394.9599999998622
XAUUSD,2025-12-10 05:00:00,2025-12-10 11:30:00,SELL,4209.96,4194.86,4209.96,4197.607142857141,0.03,45.09000000000109,TP,2440.0499999998633
EURUSD,2025-12-10 16:00:00,2025-12-10 19:45:00,BUY,1.1640700000000002,1.16584,1.1640700000000002,1.1656614285714286,0.14,24.77999999999758,TP,2464.829999999861
XAUUSD,2025-12-10 21:15:00,2025-12-10 21:30:00,BUY,4199.01,4187.44,4189.8625,4216.705000000001,0.02,-23.280000000001237,SL,2441.5499999998597
EURUSD,2025-12-11 09:00:00,2025-12-11 09:30:00,BUY,1.16931,1.17003,1.1687321428571427,1.1700157142857146,0.29,20.879999999995125,TP,2462.4299999998548
EURUSD,2025-12-11 11:15:00,2025-12-11 12:00:00,BUY,1.1694300000000002,1.17042,1.1694300000000002,1.1703902857142863,0.22,21.779999999996136,TP,2484.209999999851
EURUSD,2025-12-12 10:15:00,2025-12-12 10:45:00,SELL,1.17379,1.17281,1.1744305714285714,1.172958857142857,0.25,24.499999999999524,TP,2508.7099999998504
