entry_time,exit_time,direction,entry_price,exit_price,sl,tp,lot_size,pnl,exit_reason,balance
2025-01-07 18:45:00,2025-01-08 21:15:00,SELL,42533.11,42541.99,42533.11,42216.440357142856,0.01,-0.0887999999999738,SL,99.91120000000002
2025-01-09 09:00:00,2025-01-09 09:30:00,SELL,42466.83,42426.58,42466.83,42442.48357142857,0.03,1.2075,TP,101.11870000000002
2025-01-09 10:45:00,2025-01-10 02:00:00,BUY,42507.33,42354.37,42364.91,42715.96,0.01,-1.5295999999999914,SL,99.58910000000003
2025-01-10 02:30:00,2025-01-10 06:45:00,SELL,42343.62,42455.87,42450.74085714286,42187.938714285716,0.01,-1.1225,SL,98.46660000000003
2025-01-10 09:00:00,2025-01-10 10:30:00,BUY,42477.72,42524.72,42477.72,42522.26285714286,0.02,0.9400000000000001,TP,99.40660000000003
2025-01-13 04:00:00,2025-01-13 16:30:00,SELL,41758.07,41934.42,41870.84142857143,41593.91285714285,0.01,-1.7634999999999854,SL,97.64310000000005
2025-01-13 17:45:00,2025-01-15 11:30:00,BUY,42037.67,42504.61,42037.67,42502.79142857143,0.01,4.6694000000000235,TP,102.31250000000007
2025-01-15 12:15:00,2025-01-15 13:30:00,BUY,42498.61,42563.61,42457.49428571429,42555.28357142857,0.01,0.65,TP,102.96250000000008
2025-01-15 14:30:00,2025-01-15 15:30:00,BUY,42651.11,43085.61,42512.45642857143,42854.09035714286,0.01,4.345,TP,107.30750000000008
2025-01-16 07:45:00,2025-01-16 09:00:00,SELL,43160.86,43248.96,43206.65642857143,43097.16535714286,0.01,-0.8809999999999855,SL,106.42650000000009
2025-01-16 09:15:00,2025-01-16 10:45:00,BUY,43240.96,43136.96,43153.43,43367.255,0.01,-1.04,SL,105.38650000000008
2025-01-17 10:15:00,2025-01-17 13:30:00,BUY,43153.04,43246.29,43153.04,43232.02714285714,0.01,0.9325,TP,106.31900000000009
2025-01-17 14:00:00,2025-01-17 16:00:00,BUY,43235.29,43350.79,43235.29,43318.94535714285,0.01,1.155,TP,107.47400000000009
2025-01-20 05:30:00,2025-01-20 09:30:00,BUY,43397.39,43445.49,43397.39,43442.50607142858,0.02,0.9619999999999709,TP,108.43600000000006
2025-01-20 14:45:00,2025-01-20 15:30:00,SELL,43399.24,43519.99,43474.22928571428,43291.75607142857,0.01,-1.2075,SL,107.22850000000007
2025-01-21 02:30:00,2025-01-21 02:45:00,SELL,43652.06,43313.56,43709.93957142857,43570.24064285714,0.01,3.3850000000000002,TP,110.61350000000007
2025-01-21 11:00:00,2025-01-21 16:30:00,BUY,43566.16,43690.41,43501.62571428572,43657.96142857143,0.01,1.2425,TP,111.85600000000008
2025-01-22 01:45:00,2025-01-22 13:45:00,BUY,43978.39,44066.49,43978.39,44059.715000000004,0.01,0.8809999999999855,TP,112.73700000000007
2025-01-22 15:00:00,2025-01-23 18:15:00,BUY,44120.49,44337.08,44120.49,44307.44178571428,0.01,2.165900000000038,TP,114.9029000000001
2025-01-23 20:15:00,2025-01-24 21:00:00,BUY,44454.08,44320.21,44329.069285714286,44636.596071428576,0.01,-1.3387000000000262,SL,113.56420000000007
2025-01-27 01:00:00,2025-01-27 04:00:00,SELL,44279.67,44143.42,44279.67,44155.749285714286,0.01,1.3625,TP,114.92670000000007
2025-01-27 04:15:00,2025-01-27 08:30:00,SELL,44160.92,43999.42,44160.92,44060.887,0.01,1.615,TP,116.54170000000006
2025-01-28 01:00:00,2025-01-28 17:15:00,BUY,44626.26,44807.61,44626.26,44784.04321428572,0.01,1.8134999999999855,TP,118.35520000000005
2025-01-28 18:00:00,2025-01-29 21:15:00,BUY,44889.61,44529.95,44548.89214285714,45395.68678571429,0.01,-3.596600000000035,SL,114.75860000000002
2025-01-30 10:30:00,2025-01-30 14:00:00,BUY,44833.02,44638.27,44742.25214285714,44964.17178571428,0.01,-1.9475,SL,112.81110000000001
2025-01-30 14:45:00,2025-01-30 20:15:00,SELL,44621.02,44878.27,44874.716428571424,44245.47535714286,0.01,-2.5725000000000002,SL,110.2386
2025-01-31 08:45:00,2025-01-31 09:30:00,BUY,44923.01,44947.36,44923.01,44946.16714285715,0.03,0.7304999999999563,TP,110.96909999999995
