entry_time,exit_time,direction,entry_price,exit_price,sl,tp,lot_size,pnl,exit_reason,balance
2023-01-02 16:00:00,2023-01-02 17:15:00,SELL,1.0679699999999999,1.06664,1.068839,1.0666819999999997,0.01,1.329999999999831,TP,101.32999999999983
2023-01-03 01:15:00,2023-01-03 01:30:00,BUY,1.06651,1.06705,1.0661277142857142,1.0668245714285716,0.02,1.0799999999999699,TP,102.4099999999998
2023-01-05 10:00:00,2023-01-05 13:15:00,BUY,1.06119,1.06055,1.06119,1.063419714285714,0.01,-0.6399999999999739,SL,101.76999999999983
2023-01-09 23:45:00,2023-01-10 02:15:00,SELL,1.07303,1.07229,1.0736101428571427,1.0723197142857146,0.01,0.7399999999999629,TP,102.50999999999979
2023-01-11 04:30:00,2023-01-11 04:45:00,SELL,1.0733599999999999,1.07268,1.0739130000000001,1.0727039999999997,0.01,0.679999999999792,TP,103.18999999999959
2023-01-16 08:00:00,2023-01-16 08:15:00,SELL,1.08564,1.08486,1.0861891428571429,1.0849917142857144,0.01,0.7800000000000029,TP,103.96999999999959
2023-01-19 09:00:00,2023-01-19 09:30:00,BUY,1.07942,1.08036,1.0789672857142858,1.0798754285714283,0.02,1.8799999999998818,TP,105.84999999999947
2023-01-19 14:00:00,2023-01-19 16:00:00,SELL,1.08216,1.0806,1.08216,1.0806308571428578,0.01,1.5600000000000058,TP,107.40999999999947
2023-01-19 16:15:00,2023-01-19 16:45:00,SELL,1.08195,1.08104,1.0825235714285715,1.0812528571428572,0.01,0.9099999999999665,TP,108.31999999999944
2023-01-25 09:00:00,2023-01-25 09:30:00,SELL,1.09056,1.08942,1.0912301428571427,1.0896697142857148,0.01,1.1399999999999189,TP,109.45999999999935
2023-01-25 18:15:00,2023-01-26 01:00:00,BUY,1.0889600000000002,1.09191,1.0889600000000002,1.0918737142857147,0.01,2.949999999999786,TP,112.40999999999914
2023-01-26 16:00:00,2023-01-26 16:45:00,SELL,1.09012,1.08868,1.091034,1.088742,0.01,1.4399999999998858,TP,113.84999999999903
2023-01-27 04:00:00,2023-01-27 04:15:00,SELL,1.0886699999999998,1.08814,1.0891092857142857,1.0882414285714284,0.02,1.0599999999993948,TP,114.90999999999842
2023-01-27 10:00:00,2023-01-27 10:30:00,BUY,1.0876400000000002,1.0885,1.0872730000000002,1.087924,0.03,2.5799999999995826,TP,117.489999999998
2023-01-30 15:00:00,2023-01-30 16:15:00,SELL,1.09012,1.08848,1.09012,1.0885962857142857,0.01,1.6400000000000858,TP,119.12999999999809
2023-01-30 17:00:00,2023-01-30 17:45:00,SELL,1.08924,1.08708,1.08924,1.0879157142857145,0.01,2.1599999999999397,TP,121.28999999999803
2023-02-01 03:00:00,2023-02-01 06:00:00,SELL,1.08591,1.0866,1.0864595714285714,1.0852608571428572,0.02,-1.3800000000001589,SL,119.90999999999786
2023-02-07 11:15:00,2023-02-07 13:00:00,SELL,1.07223,1.07106,1.07223,1.0710662857142859,0.01,1.1700000000001154,TP,121.07999999999798
2023-02-07 19:00:00,2023-02-07 19:45:00,BUY,1.07034,1.07603,1.0689432857142858,1.0726834285714284,0.01,5.689999999999973,TP,126.76999999999795
2023-02-09 19:15:00,2023-02-09 19:30:00,SELL,1.07582,1.07418,1.076321857142857,1.0752662857142863,0.02,3.2800000000001717,TP,130.04999999999814
2023-02-10 22:00:00,2023-02-13 02:00:00,BUY,1.0676,1.06699,1.0670215714285716,1.068306857142857,0.02,-1.2199999999999989,SL,128.82999999999814
2023-02-14 17:00:00,2023-02-15 16:45:00,SELL,1.0762699999999998,1.06695,1.0762699999999998,1.0674774285714286,0.01,9.319999999999773,TP,138.1499999999979
2023-02-15 22:00:00,2023-02-15 22:45:00,BUY,1.0683,1.06903,1.0677367142857142,1.0689765714285715,0.02,1.4599999999997948,TP,139.60999999999768
2023-02-16 00:15:00,2023-02-16 02:00:00,BUY,1.0689000000000002,1.0693,1.0685637142857143,1.0691225714285717,0.04,1.5999999999989356,TP,141.20999999999663
2023-02-21 01:00:00,2023-02-21 01:15:00,SELL,1.0684699999999998,1.06879,1.0687134285714286,1.0684331428571425,0.08,-2.560000000000784,SL,138.64999999999583
2023-02-21 01:30:00,2023-02-21 02:00:00,SELL,1.06852,1.06785,1.0688987142857143,1.0682125714285715,0.03,2.0099999999998452,TP,140.65999999999568
2023-02-21 10:30:00,2023-02-21 17:15:00,SELL,1.0674199999999998,1.06743,1.0674199999999998,1.0648391428571427,0.01,-0.010000000000287557,SL,140.6499999999954
2023-02-22 04:15:00,2023-02-22 07:00:00,BUY,1.06587,1.06531,1.0653512857142857,1.0664574285714286,0.02,-1.120000000000232,SL,139.52999999999517
2023-02-22 10:00:00,2023-02-22 11:00:00,SELL,1.0653,1.06447,1.0653,1.0644888571428572,0.01,0.8299999999998864,TP,140.35999999999507
2023-02-28 00:30:00,2023-02-28 01:30:00,SELL,1.06046,1.06098,1.0608451428571428,1.0601397142857145,0.03,-1.5600000000002279,SL,138.79999999999484
2023-03-01 04:30:00,2023-03-01 05:15:00,BUY,1.05854,1.05943,1.0581802857142857,1.0588094285714285,0.03,2.6700000000001722,TP,141.46999999999503
2023-03-02 02:00:00,2023-03-02 02:45:00,SELL,1.06659,1.06604,1.067035,1.0661500000000002,0.02,1.0999999999996568,TP,142.56999999999468
2023-03-10 15:00:00,2023-03-10 15:30:00,BUY,1.05875,1.06352,1.0578718571428571,1.0600562857142857,0.01,4.769999999999941,TP,147.33999999999463
2023-03-10 21:45:00,2023-03-13 00:00:00,SELL,1.06419,1.06981,1.0653837142857143,1.0622525714285715,0.01,-5.619999999999958,SL,141.71999999999468
2023-03-13 10:00:00,2023-03-13 11:00:00,SELL,1.0723999999999998,1.06807,1.0723999999999998,1.0702259999999997,0.01,4.329999999999723,TP,146.0499999999944
2023-03-13 15:15:00,2023-03-13 16:00:00,SELL,1.07023,1.07213,1.0709334285714285,1.0692731428571434,0.01,-1.9000000000000128,SL,144.1499999999944
2023-03-15 20:00:00,2023-03-15 20:15:00,BUY,1.05545,1.05787,1.0549551428571426,1.0559897142857144,0.02,4.8400000000001775,TP,148.98999999999458
2023-03-15 21:15:00,2023-03-16 09:30:00,BUY,1.05878,1.06173,1.05878,1.061486571428571,0.01,2.950000000000008,TP,151.9399999999946
2023-03-23 18:00:00,2023-03-23 19:00:00,BUY,1.08942,1.08782,1.0881308571428572,1.0915482857142855,0.01,-1.6000000000000458,SL,150.33999999999455
2023-03-27 10:00:00,2023-03-27 10:45:00,SELL,1.07667,1.07515,1.0772035714285715,1.0760528571428574,0.02,3.0399999999999316,TP,153.37999999999448
2023-03-29 11:15:00,2023-03-29 12:00:00,SELL,1.0833899999999999,1.08388,1.0838518571428573,1.0829162857142853,0.02,-0.9800000000002029,SL,152.3999999999943
2023-03-30 10:00:00,2023-03-30 10:30:00,BUY,1.08375,1.08546,1.083092857142857,1.0846142857142855,0.02,3.4200000000002007,TP,155.81999999999448
2023-04-04 04:30:00,2023-04-04 05:30:00,SELL,1.0894599999999999,1.08884,1.0899865714285712,1.0888568571428574,0.02,1.2399999999996858,TP,157.05999999999418
2023-04-04 09:00:00,2023-04-04 09:30:00,BUY,1.08915,1.0906,1.0882374285714287,1.0905251428571425,0.01,1.4499999999999513,TP,158.50999999999414
2023-04-05 10:15:00,2023-04-05 10:45:00,SELL,1.09598,1.09504,1.0963338571428571,1.0957222857142859,0.04,3.7599999999997635,TP,162.2699999999939
2023-04-07 13:00:00,2023-04-07 13:30:00,BUY,1.09155,1.09177,1.091306142857143,1.091587714285714,0.09,1.9799999999989826,TP,164.2499999999929
2023-04-07 15:15:00,2023-04-07 15:30:00,SELL,1.0915,1.08946,1.0918135714285715,1.091322857142857,0.05,10.1999999999991,TP,174.449999999992
2023-04-07 16:00:00,2023-04-07 17:15:00,SELL,1.08994,1.09132,1.0912055714285713,1.0878588571428573,0.01,-1.3800000000001589,SL,173.06999999999184
2023-04-12 15:00:00,2023-04-12 15:30:00,BUY,1.0923800000000001,1.09724,1.0920597142857142,1.0925705714285716,0.05,24.299999999999326,TP,197.36999999999117
2023-04-19 10:15:00,2023-04-19 10:30:00,SELL,1.0969799999999998,1.0958,1.0975954285714284,1.096199142857143,0.02,2.3599999999994736,TP,199.72999999999064
2023-04-20 04:15:00,2023-04-20 09:30:00,BUY,1.0957400000000002,1.09723,1.0957400000000002,1.0970154285714284,0.01,1.4899999999997693,TP,201.21999999999042
2023-04-24 05:00:00,2023-04-24 08:00:00,SELL,1.0988099999999998,1.09771,1.0988099999999998,1.0979134285714283,0.02,2.1999999999997577,TP,203.41999999999018
2023-04-26 02:00:00,2023-04-26 03:00:00,BUY,1.098,1.09747,1.0976745714285714,1.0982008571428572,0.06,-3.180000000000849,SL,200.23999999998932
2023-04-26 03:15:00,2023-04-26 08:30:00,BUY,1.0977800000000002,1.09889,1.0970868571428574,1.0987162857142856,0.02,2.2199999999994446,TP,202.45999999998878
2023-04-27 03:45:00,2023-04-27 04:00:00,BUY,1.10473,1.10404,1.104091,1.1055579999999998,0.02,-1.3800000000001589,SL,201.07999999998862
2023-04-27 04:15:00,2023-04-27 05:30:00,BUY,1.1044,1.10523,1.1038074285714288,1.1051351428571423,0.02,1.6599999999997728,TP,202.73999999998838
2023-04-27 12:00:00,2023-04-27 14:30:00,SELL,1.1051199999999999,1.10343,1.1051199999999999,1.1035905714285716,0.01,1.6899999999999693,TP,204.42999999998835
2023-04-28 16:45:00,2023-04-28 17:30:00,BUY,1.10009,1.1026,1.10009,1.101462,0.01,2.510000000000012,TP,206.93999999998837
2023-05-02 17:15:00,2023-05-02 18:45:00,BUY,1.09602,1.09968,1.09602,1.0995871428571424,0.01,3.6599999999999966,TP,210.59999999998837
2023-05-04 09:15:00,2023-05-04 09:30:00,SELL,1.1087099999999999,1.10747,1.1092127142857144,1.108154571428571,0.03,3.7199999999997235,TP,214.31999999998808
2023-05-08 11:00:00,2023-05-08 12:00:00,SELL,1.10442,1.1028,1.10442,1.103509142857143,0.02,3.2399999999999096,TP,217.559999999988
2023-05-10 00:30:00,2023-05-10 00:45:00,SELL,1.0960999999999999,1.09461,1.0963509999999999,1.0960480000000001,0.11,16.38999999999746,TP,233.94999999998547
2023-05-10 15:00:00,2023-05-10 15:15:00,BUY,1.09512,1.09462,1.0947557142857143,1.0953985714285714,0.05,-2.500000000000835,SL,231.44999999998464
2023-05-10 18:30:00,2023-05-11 06:45:00,BUY,1.0975300000000001,1.09744,1.0975300000000001,1.099937142857143,0.01,-0.09000000000014552,SL,231.3599999999845
2023-05-12 10:00:00,2023-05-12 10:45:00,SELL,1.0929499999999999,1.09078,1.0932584285714286,1.0927831428571426,0.07,15.189999999998484,TP,246.549999999983
2023-05-15 12:15:00,2023-05-15 13:15:00,BUY,1.08613,1.08737,1.08613,1.0871008571428569,0.02,2.4799999999998157,TP,249.0299999999828
2023-05-17 19:00:00,2023-05-18 02:15:00,BUY,1.0835700000000001,1.08354,1.0835700000000001,1.0852097142857147,0.01,-0.030000000000196536,SL,248.9999999999826
2023-05-19 02:45:00,2023-05-19 04:15:00,BUY,1.07766,1.07649,1.0773191428571427,1.0778917142857145,0.07,-8.190000000000808,SL,240.8099999999818
2023-05-22 09:30:00,2023-05-22 10:00:00,SELL,1.0817599999999998,1.08029,1.0817599999999998,1.0810371428571426,0.03,4.40999999999958,TP,245.21999999998138
2023-05-22 19:30:00,2023-05-22 21:00:00,SELL,1.0812899999999999,1.08197,1.081897285714286,1.080525428571428,0.03,-2.0400000000007075,SL,243.17999999998068
