entry_time,exit_time,direction,entry_price,exit_price,sl,tp,lot_size,pnl,exit_reason,balance
2024-01-05 08:00:00,2024-01-05 09:00:00,SELL,2044.21,2045.13,2044.21,2040.6664285714285,0.01,-0.9900000000000728,SL,99.00999999999993
2024-01-10 03:00:00,2024-01-10 03:45:00,BUY,2028.32,2031.75,2028.32,2031.5914285714284,0.01,3.360000000000064,TP,102.37
2024-01-10 04:30:00,2024-01-10 07:30:00,BUY,2030.93,2028.09,2028.2817857142857,2035.6264285714287,0.01,-2.9100000000001454,SL,99.45999999999987
2024-01-11 01:00:00,2024-01-11 06:00:00,BUY,2026.03,2031.8,2026.03,2031.405714285714,0.01,5.6999999999999815,TP,105.15999999999985
2024-01-15 19:00:00,2024-01-16 02:45:00,BUY,2054.4199999999996,2051.34,2051.6507142857145,2059.3585714285705,0.01,-3.1499999999994723,SL,102.01000000000039
2024-01-23 05:00:00,2024-01-23 05:45:00,BUY,2022.04,2027.34,2022.04,2026.0592857142858,0.01,5.229999999999954,TP,107.24000000000035
2024-01-23 09:15:00,2024-01-23 12:30:00,BUY,2029.79,2026.0,2026.1957142857143,2036.3785714285711,0.01,-3.8599999999999635,SL,103.3800000000004
2024-01-23 21:00:00,2024-01-24 07:15:00,BUY,2027.16,2023.43,2023.7317857142857,2033.4164285714287,0.01,-3.800000000000018,SL,99.58000000000038
2024-01-24 16:00:00,2024-01-24 16:45:00,SELL,2032.5,2024.53,2036.5153571428573,2025.0692857142856,0.01,7.900000000000027,TP,107.48000000000042
2024-01-25 10:00:00,2024-01-25 11:30:00,SELL,2014.05,2016.71,2016.3885714285716,2009.9728571428568,0.01,-2.7300000000000817,SL,104.75000000000034
2024-01-25 22:00:00,2024-01-26 15:45:00,BUY,2017.78,2024.55,2017.78,2024.4607142857144,0.01,6.6999999999999815,TP,111.45000000000033
2024-02-01 04:00:00,2024-02-01 08:15:00,BUY,2046.1100000000001,2043.28,2043.455357142857,2050.819285714286,0.01,-2.9000000000001545,SL,108.55000000000018
2024-02-02 10:00:00,2024-02-02 15:30:00,SELL,2056.32,2038.62,2056.32,2052.1528571428576,0.01,17.630000000000273,TP,126.18000000000046
2024-02-07 07:15:00,2024-02-07 09:15:00,SELL,2034.79,2035.85,2034.79,2032.4614285714285,0.01,-1.1299999999999455,SL,125.05000000000052
2024-02-07 15:00:00,2024-02-07 16:30:00,BUY,2032.96,2040.44,2032.96,2037.242857142857,0.01,7.410000000000018,TP,132.46000000000055
2024-02-08 01:00:00,2024-02-08 04:45:00,BUY,2036.24,2036.07,2036.24,2039.4514285714286,0.01,-0.24000000000007277,SL,132.22000000000048
2024-02-12 08:00:00,2024-02-12 10:45:00,BUY,2024.14,2023.55,2024.14,2026.5692857142858,0.01,-0.6600000000001456,SL,131.56000000000034
2024-02-12 15:00:00,2024-02-12 15:30:00,SELL,2026.1699999999998,2022.16,2026.1699999999998,2022.7764285714284,0.01,3.9399999999997637,TP,135.5000000000001
2024-02-16 01:00:00,2024-02-16 12:30:00,SELL,2004.3899999999999,2007.1,2006.5014285714285,2000.7671428571427,0.01,-2.780000000000036,SL,132.72000000000008
2024-02-19 12:00:00,2024-02-19 17:45:00,SELL,2019.62,2014.9,2019.62,2015.7464285714284,0.01,4.6499999999998,TP,137.3699999999999
2024-02-20 21:00:00,2024-02-21 04:15:00,SELL,2026.94,2027.56,2026.94,2022.1042857142859,0.01,-0.6899999999998909,SL,136.68
2024-02-23 07:00:00,2024-02-23 07:45:00,SELL,2025.3899999999999,2022.36,2025.3899999999999,2022.3907142857145,0.01,2.959999999999973,TP,139.64
2024-03-01 05:15:00,2024-03-01 07:00:00,BUY,2046.04,2044.41,2044.472857142857,2048.574285714286,0.01,-1.6999999999998818,SL,137.9400000000001
2024-03-04 15:00:00,2024-03-04 15:45:00,BUY,2084.18,2091.53,2081.8039285714285,2088.332142857143,0.01,7.2800000000003635,TP,145.22000000000048
2024-03-06 09:00:00,2024-03-06 10:15:00,BUY,2129.6899999999996,2127.47,2127.5935714285715,2133.2828571428563,0.01,-2.2899999999997998,SL,142.9300000000007
2024-03-08 08:00:00,2024-03-08 10:00:00,BUY,2158.1299999999997,2163.72,2158.1299999999997,2162.901428571428,0.01,5.520000000000145,TP,148.45000000000084
2024-03-11 09:00:00,2024-03-11 10:30:00,BUY,2178.56,2178.14,2178.56,2183.1085714285714,0.01,-0.49000000000007277,SL,147.96000000000078
2024-03-12 02:00:00,2024-03-12 04:45:00,SELL,2183.52,2178.99,2183.52,2179.003571428571,0.01,4.4600000000002,TP,152.42000000000098
2024-03-13 10:15:00,2024-03-13 12:30:00,SELL,2158.88,2163.0,2161.302142857143,2154.635714285714,0.01,-4.189999999999891,SL,148.2300000000011
2024-03-19 07:00:00,2024-03-19 10:00:00,SELL,2159.2000000000003,2152.31,2159.2000000000003,2154.765,0.01,6.820000000000327,TP,155.05000000000143
2024-03-21 10:00:00,2024-03-21 11:15:00,SELL,2204.3100000000004,2204.69,2204.3100000000004,2197.284285714286,0.01,-0.4499999999996544,SL,154.60000000000178
2024-03-22 02:00:00,2024-03-22 02:30:00,BUY,2182.74,2185.49,2181.1085714285714,2185.402857142857,0.01,2.68,TP,157.2800000000018
2024-03-25 13:30:00,2024-03-25 15:30:00,BUY,2170.79,2178.47,2170.79,2177.4278571428576,0.01,7.609999999999836,TP,164.89000000000163
2024-03-25 19:15:00,2024-03-26 10:15:00,SELL,2175.4300000000003,2177.1,2175.4300000000003,2169.1735714285714,0.01,-1.739999999999618,SL,163.15000000000202
2024-04-01 10:15:00,2024-04-01 12:15:00,SELL,2261.54,2252.91,2261.54,2254.5378571428564,0.01,8.560000000000109,TP,171.71000000000214
2024-04-08 15:00:00,2024-04-08 17:00:00,SELL,2334.9300000000003,2320.18,2334.9300000000003,2325.568571428572,0.01,14.680000000000454,TP,186.3900000000026
2024-04-08 20:15:00,2024-04-09 08:30:00,BUY,2332.33,2346.63,2332.33,2346.0435714285713,0.01,14.230000000000182,TP,200.6200000000028
2024-04-15 11:15:00,2024-04-15 13:45:00,SELL,2349.54,2356.73,2356.0014285714283,2337.217142857143,0.01,-7.260000000000055,SL,193.36000000000274
2024-04-16 09:15:00,2024-04-16 09:30:00,SELL,2381.1200000000003,2370.15,2385.666785714286,2372.6264285714283,0.01,10.900000000000254,TP,204.260000000003
2024-04-16 17:00:00,2024-04-16 18:45:00,BUY,2370.1699999999996,2385.97,2370.1699999999996,2385.8871428571424,0.01,15.730000000000182,TP,219.9900000000032
2024-04-23 02:00:00,2024-04-23 04:30:00,BUY,2328.9399999999996,2305.61,2328.9399999999996,2336.426428571428,0.01,-23.399999999999473,SL,196.59000000000373
2024-04-23 15:00:00,2024-04-23 16:45:00,BUY,2305.5,2329.04,2305.5,2317.385714285715,0.01,23.469999999999963,TP,220.0600000000037
2024-04-24 04:30:00,2024-04-24 06:00:00,SELL,2318.8900000000003,2323.61,2321.973214285714,2313.323571428572,0.01,-4.7899999999998,SL,215.2700000000039
2024-04-25 16:00:00,2024-04-25 17:30:00,SELL,2319.6200000000003,2340.94,2324.931785714286,2309.5964285714285,0.01,-21.38999999999971,SL,193.8800000000042
2024-04-26 02:00:00,2024-04-26 04:30:00,SELL,2331.13,2331.52,2331.13,2325.9021428571423,0.01,-0.4599999999998727,SL,193.42000000000434
2024-04-29 10:00:00,2024-04-29 12:45:00,BUY,2332.25,2343.22,2332.25,2340.413571428572,0.01,10.8999999999998,TP,204.32000000000414
2024-05-02 08:30:00,2024-05-02 11:00:00,SELL,2315.61,2307.63,2315.61,2309.0171428571425,0.01,7.910000000000018,TP,212.23000000000417
2024-05-03 07:00:00,2024-05-03 09:15:00,BUY,2303.52,2301.46,2303.52,2309.1185714285716,0.01,-2.1299999999999453,SL,210.10000000000423
2024-05-03 15:30:00,2024-05-03 16:30:00,BUY,2303.16,2286.28,2299.1232142857143,2310.6335714285715,0.01,-16.949999999999655,SL,193.15000000000458
2024-05-06 02:30:00,2024-05-06 04:00:00,SELL,2294.8900000000003,2303.72,2298.7028571428573,2287.864285714286,0.01,-8.899999999999473,SL,184.25000000000512
2024-05-09 06:00:00,2024-05-09 08:15:00,BUY,2311.98,2318.28,2311.98,2316.6357142857146,0.01,6.230000000000182,TP,190.4800000000053
2024-05-14 04:00:00,2024-05-14 07:00:00,BUY,2340.2799999999997,2344.21,2340.2799999999997,2344.149285714285,0.01,3.860000000000291,TP,194.3400000000056
2024-05-14 09:00:00,2024-05-14 10:15:00,SELL,2342.3100000000004,2336.43,2342.3100000000004,2337.210714285715,0.01,5.810000000000564,TP,200.15000000000617
2024-05-17 05:15:00,2024-05-17 05:45:00,SELL,2380.73,2375.21,2380.73,2376.7964285714284,0.01,5.4499999999999815,TP,205.60000000000616
2024-05-24 04:15:00,2024-05-24 05:15:00,BUY,2333.9399999999996,2326.08,2330.8192857142853,2339.5814285714287,0.01,-7.929999999999673,SL,197.6700000000065
2024-05-24 08:15:00,2024-05-24 13:15:00,BUY,2334.49,2343.94,2334.49,2342.743571428571,0.01,9.380000000000273,TP,207.05000000000678
2024-05-24 18:00:00,2024-05-27 05:45:00,SELL,2339.07,2346.16,2345.582857142857,2326.644285714286,0.01,-7.159999999999691,SL,199.8900000000071
2024-05-30 08:00:00,2024-05-30 08:45:00,SELL,2335.23,2325.05,2335.23,2327.066428571428,0.01,10.109999999999836,TP,210.00000000000693
2024-05-30 13:00:00,2024-05-30 15:30:00,BUY,2331.8199999999997,2342.82,2331.8199999999997,2341.13,0.01,10.930000000000454,TP,220.9300000000074
2024-05-31 05:00:00,2024-05-31 06:00:00,SELL,2346.7400000000002,2338.63,2346.7400000000002,2341.162857142858,0.01,8.040000000000127,TP,228.97000000000753
2024-05-31 15:15:00,2024-05-31 15:30:00,BUY,2343.16,2352.46,2340.2514285714287,2348.3771428571426,0.01,9.230000000000182,TP,238.20000000000772
2024-06-03 04:00:00,2024-06-03 06:15:00,BUY,2328.9199999999996,2323.96,2325.153214285714,2335.8535714285713,0.01,-5.029999999999582,SL,233.17000000000814
2024-06-03 09:45:00,2024-06-03 11:15:00,SELL,2322.36,2327.66,2327.4660714285715,2312.747857142857,0.01,-5.369999999999727,SL,227.80000000000842
2024-06-04 04:15:00,2024-06-04 05:00:00,SELL,2347.3900000000003,2348.29,2347.3900000000003,2343.2057142857147,0.01,-0.9699999999996363,SL,226.8300000000088
2024-06-05 04:00:00,2024-06-05 04:45:00,BUY,2327.29,2330.5,2327.29,2330.0985714285716,0.02,6.280000000000073,TP,233.11000000000888
2024-06-11 10:00:00,2024-06-11 12:15:00,BUY,2303.41,2302.49,2303.41,2309.169285714286,0.01,-0.9900000000000728,SL,232.12000000000882
2024-06-11 13:00:00,2024-06-11 15:15:00,BUY,2306.3399999999997,2314.56,2306.3399999999997,2313.719285714286,0.01,8.150000000000254,TP,240.27000000000908
2024-06-12 15:00:00,2024-06-12 15:30:00,BUY,2313.0899999999997,2329.42,2309.9767857142856,2318.7164285714284,0.01,16.26000000000038,TP,256.53000000000947
2024-06-14 04:15:00,2024-06-14 06:00:00,BUY,2303.62,2307.9,2303.62,2306.983571428572,0.01,4.2100000000002,TP,260.7400000000097
2024-06-17 17:00:00,2024-06-17 18:15:00,BUY,2320.1,2319.59,2320.1,2329.082142857143,0.01,-0.5799999999997636,SL,260.1600000000099
2024-06-21 15:00:00,2024-06-21 16:15:00,SELL,2365.8500000000004,2355.4,2365.8500000000004,2359.516428571429,0.01,10.380000000000273,TP,270.5400000000102
2024-06-25 02:00:00,2024-06-25 04:30:00,SELL,2330.28,2324.86,2330.28,2326.526428571429,0.01,5.3500000000000725,TP,275.8900000000103
2024-06-26 01:00:00,2024-06-26 04:30:00,BUY,2319.98,2314.56,2317.7185714285715,2323.9028571428576,0.01,-5.490000000000073,SL,270.4000000000102
2024-06-27 07:30:00,2024-06-27 11:30:00,BUY,2299.8799999999997,2306.08,2299.8799999999997,2303.9207142857135,0.01,6.130000000000273,TP,276.5300000000105
2024-06-28 03:00:00,2024-06-28 03:45:00,SELL,2326.4100000000003,2321.65,2326.4100000000003,2323.5050000000006,0.02,9.380000000000436,TP,285.91000000001094
2024-06-28 08:30:00,2024-06-28 11:30:00,BUY,2324.72,2329.84,2324.72,2329.4035714285715,0.01,5.050000000000345,TP,290.9600000000113
2024-07-01 04:00:00,2024-07-01 07:30:00,BUY,2326.1499999999996,2322.09,2323.277857142857,2331.2942857142853,0.01,-4.129999999999491,SL,286.8300000000118
2024-07-02 06:00:00,2024-07-02 08:30:00,SELL,2328.84,2329.89,2328.84,2324.563571428572,0.01,-1.1199999999997272,SL,285.7100000000121
2024-07-09 01:00:00,2024-07-09 04:00:00,BUY,2359.31,2364.14,2359.31,2364.049285714286,0.01,4.759999999999927,TP,290.470000000012
2024-07-09 04:15:00,2024-07-09 05:00:00,BUY,2363.46,2360.69,2361.237142857143,2367.305714285714,0.01,-2.8399999999999817,SL,287.63000000001205
