entry_time,exit_time,direction,entry_price,exit_price,sl,tp,lot_size,pnl,exit_reason,balance
2024-01-02 09:30:00,2024-01-02 10:00:00,SELL,1.10286,1.10324,1.10286,1.1012902857142859,0.01,-0.38000000000004697,SL,99.61999999999995
2024-01-03 03:00:00,2024-01-03 03:30:00,BUY,1.09512,1.09543,1.0947542857142856,1.0954014285714289,0.02,0.6199999999996209,TP,100.23999999999957
2024-01-03 04:15:00,2024-01-03 04:45:00,BUY,1.09502,1.09522,1.0947517142857142,1.0951065714285717,0.04,0.7999999999999119,TP,101.03999999999948
2024-01-05 03:45:00,2024-01-05 04:30:00,BUY,1.09531,1.09487,1.0950297142857144,1.095420571428571,0.04,-1.7599999999999838,SL,99.27999999999949
2024-01-09 19:30:00,2024-01-09 20:15:00,SELL,1.09353,1.09281,1.0940957142857142,1.0928485714285716,0.01,0.7199999999998319,TP,99.99999999999932
2024-01-10 03:15:00,2024-01-10 05:15:00,BUY,1.09298,1.09345,1.0925324285714286,1.0934251428571427,0.02,0.9399999999999409,TP,100.93999999999926
2024-01-10 09:15:00,2024-01-10 09:30:00,SELL,1.09316,1.09398,1.093424857142857,1.0930802857142858,0.04,-3.2800000000001717,SL,97.65999999999909
2024-01-10 10:00:00,2024-01-10 10:45:00,BUY,1.0932300000000001,1.09434,1.0932300000000001,1.0942900000000004,0.01,1.1099999999999444,TP,98.76999999999903
2024-01-10 15:15:00,2024-01-10 17:30:00,SELL,1.09449,1.09635,1.095326,1.0932680000000001,0.01,-1.8599999999999728,SL,96.90999999999906
2024-01-15 09:00:00,2024-01-15 09:30:00,SELL,1.0962699999999999,1.09582,1.0966825714285713,1.0958948571428573,0.02,0.8999999999996788,TP,97.80999999999874
2024-01-15 10:00:00,2024-01-15 11:15:00,SELL,1.0961299999999998,1.09539,1.0961299999999998,1.095397714285714,0.01,0.7399999999997408,TP,98.54999999999848
2024-01-15 20:00:00,2024-01-16 01:45:00,BUY,1.09504,1.09449,1.094550857142857,1.0955682857142857,0.01,-0.5500000000000504,SL,97.99999999999842
2024-01-17 09:45:00,2024-01-17 10:00:00,SELL,1.08686,1.08788,1.0873871428571429,1.0862557142857143,0.01,-1.020000000000021,SL,96.9799999999984
2024-01-22 09:00:00,2024-01-22 10:00:00,SELL,1.0901999999999998,1.08944,1.0907997142857142,1.0894505714285714,0.01,0.7599999999998719,TP,97.73999999999828
