instrument,entry_time,exit_time,direction,entry_price,exit_price,sl,tp,lot_size,pnl,exit_reason,balance
EURUSD,2023-06-20 08:00:00,2023-06-20 08:45:00,BUY,1.09169,1.09262,1.0912207142857142,1.0921785714285714,0.14,13.019999999998257,TP,928.4599999999176
XAUUSD,2023-06-20 15:00:00,2023-06-20 15:30:00,SELL,1953.49,1948.12,1956.0203571428572,1949.0292857142858,0.04,21.200000000000472,TP,949.6599999999181
XAUUSD,2023-06-21 16:45:00,2023-06-21 20:30:00,SELL,1928.45,1934.58,1933.9696428571428,1918.0107142857146,0.02,-12.399999999999764,SL,937.2599999999184
XAUUSD,2023-06-23 07:00:00,2023-06-23 08:00:00,BUY,1913.0900000000001,1917.11,1913.0900000000001,1916.8200000000004,0.05,19.74999999999877,TP,957.0099999999171
XAUUSD,2023-06-26 09:00:00,2023-06-26 10:00:00,SELL,1925.75,1926.03,1925.75,1921.8978571428572,0.05,-1.7499999999998637,SL,955.2599999999172
XAUUSD,2023-06-27 04:00:00,2023-06-27 04:45:00,BUY,1924.63,1929.2,1924.63,1927.8714285714284,0.06,26.999999999999616,TP,982.2599999999169
EURUSD,2023-06-27 04:00:00,2023-06-27 04:45:00,BUY,1.0909300000000002,1.0924,1.0909300000000002,1.0920940000000003,0.07,10.289999999999022,TP,992.5499999999159
EURUSD,2023-06-28 03:00:00,2023-06-28 03:30:00,SELL,1.09592,1.09549,1.0962704285714286,1.095669142857143,0.25,10.749999999998261,TP,1003.2999999999142
XAUUSD,2023-06-28 09:00:00,2023-06-28 09:15:00,SELL,1915.97,1913.06,1917.5982142857142,1913.3135714285718,0.07,19.880000000000578,TP,1023.1799999999148
XAUUSD,2023-06-29 15:00:00,2023-06-29 15:30:00,SELL,1910.86,1900.11,1913.2982142857143,1906.5835714285713,0.05,53.4,TP,1076.579999999915
EURUSD,2023-07-03 01:15:00,2023-07-03 03:45:00,SELL,1.0909,1.09013,1.0913652857142857,1.0904194285714288,0.17,13.089999999998938,TP,1089.669999999914
XAUUSD,2023-07-03 03:00:00,2023-07-03 05:45:00,SELL,1918.02,1914.82,1918.02,1915.4878571428574,0.08,25.040000000000365,TP,1114.7099999999143
XAUUSD,2023-07-03 15:00:00,2023-07-03 15:30:00,BUY,1913.43,1919.73,1911.0989285714286,1917.4921428571429,0.05,31.14999999999977,TP,1145.8599999999142
EURUSD,2023-07-05 08:15:00,2023-07-05 10:00:00,BUY,1.08752,1.09019,1.086733857142857,1.0886422857142857,0.09,24.02999999999955,TP,1169.8899999999137
EURUSD,2023-07-05 11:00:00,2023-07-05 11:30:00,BUY,1.08785,1.08925,1.0871837142857144,1.088732571428571,0.11,15.400000000000746,TP,1185.2899999999145
EURUSD,2023-07-06 11:30:00,2023-07-06 13:00:00,BUY,1.0854300000000001,1.08694,1.0854300000000001,1.0867437142857144,0.08,12.079999999999202,TP,1197.3699999999137
EURUSD,2023-07-07 09:15:00,2023-07-07 11:00:00,SELL,1.0890499999999999,1.08716,1.0890499999999999,1.087360857142857,0.07,13.229999999999631,TP,1210.5999999999133
EURUSD,2023-07-07 12:30:00,2023-07-07 13:30:00,SELL,1.08832,1.08945,1.0887054285714286,1.087999142857143,0.26,-29.38000000000196,SL,1181.2199999999114
XAUUSD,2023-07-11 02:30:00,2023-07-11 03:15:00,SELL,1924.47,1926.87,1925.759642857143,1922.4907142857141,0.11,-27.1699999999985,SL,1154.0499999999129
XAUUSD,2023-07-12 01:00:00,2023-07-12 03:15:00,BUY,1932.48,1934.75,1932.48,1934.6135714285713,0.1,21.99999999999982,TP,1176.0499999999126
XAUUSD,2023-07-12 15:15:00,2023-07-12 15:30:00,BUY,1935.3700000000001,1946.86,1933.349642857143,1938.8107142857143,0.06,68.51999999999869,TP,1244.5699999999113
EURUSD,2023-07-12 15:00:00,2023-07-12 15:30:00,BUY,1.10261,1.10621,1.1012477142857142,1.1048845714285715,0.05,17.99999999999913,TP,1262.5699999999104
XAUUSD,2023-07-13 03:00:00,2023-07-13 04:30:00,SELL,1957.8899999999999,1959.3,1959.1571428571428,1955.955714285714,0.12,-17.760000000000982,SL,1244.8099999999095
XAUUSD,2023-07-14 04:00:00,2023-07-14 04:30:00,BUY,1959.1200000000001,1961.85,1957.549642857143,1961.6607142857142,0.09,23.93999999999812,TP,1268.7499999999075
XAUUSD,2023-07-14 22:00:00,2023-07-14 22:45:00,SELL,1958.44,1954.39,1958.44,1954.5342857142857,0.06,23.879999999999725,TP,1292.629999999907
EURUSD,2023-07-17 01:15:00,2023-07-17 04:30:00,SELL,1.12258,1.12198,1.1229951428571427,1.1221997142857145,0.24,14.399999999998414,TP,1307.0299999999056
EURUSD,2023-07-17 08:30:00,2023-07-17 08:45:00,BUY,1.12246,1.12326,1.1221662857142856,1.1225974285714286,0.45,35.999999999996035,TP,1343.0299999999017
XAUUSD,2023-07-17 15:00:00,2023-07-17 15:30:00,SELL,1958.25,1952.03,1960.747142857143,1953.8557142857142,0.06,36.90000000000016,TP,1379.9299999999018
EURUSD,2023-07-19 08:00:00,2023-07-19 08:45:00,BUY,1.1224800000000001,1.12352,1.1219068571428572,1.1231762857142857,0.16,16.639999999998878,TP,1396.5699999999008
EURUSD,2023-07-20 10:15:00,2023-07-20 10:30:00,SELL,1.1213,1.12018,1.1220240000000001,1.120302,0.12,13.440000000000119,TP,1410.0099999999009
XAUUSD,2023-07-21 04:00:00,2023-07-21 06:00:00,BUY,1972.01,1970.32,1970.6346428571428,1974.1607142857142,0.12,-21.120000000000655,SL,1388.8899999999003
EURUSD,2023-07-21 01:45:00,2023-07-21 08:45:00,BUY,1.11362,1.11433,1.11318,1.1140499999999998,0.24,17.03999999999972,TP,1405.9299999999
XAUUSD,2023-07-21 10:00:00,2023-07-21 10:30:00,SELL,1970.57,1966.68,1972.4135714285715,1967.482857142857,0.09,34.37999999999885,TP,1440.3099999998988
EURUSD,2023-07-24 08:30:00,2023-07-24 08:45:00,BUY,1.1124,1.1132,1.1120144285714286,1.1127211428571426,0.31,24.79999999999727,TP,1465.109999999896
XAUUSD,2023-07-25 04:00:00,2023-07-25 04:30:00,BUY,1958.1000000000001,1960.53,1958.1000000000001,1960.2850000000003,0.12,28.319999999998036,TP,1493.429999999894
EURUSD,2023-07-25 05:00:00,2023-07-25 05:30:00,BUY,1.10732,1.10764,1.1069414285714285,1.107627142857143,0.33,10.559999999995906,TP,1503.98999999989
EURUSD,2023-07-26 03:45:00,2023-07-26 04:45:00,SELL,1.10442,1.10385,1.1048705714285716,1.103968857142857,0.25,14.249999999998986,TP,1518.239999999889
XAUUSD,2023-07-26 04:15:00,2023-07-26 08:45:00,SELL,1963.1,1964.97,1964.8128571428572,1960.2742857142855,0.1,-19.40000000000118,SL,1498.8399999998878
EURUSD,2023-07-26 21:15:00,2023-07-26 21:30:00,BUY,1.1063500000000002,1.10974,1.1056232857142856,1.107353428571429,0.13,44.06999999999717,TP,1542.909999999885
XAUUSD,2023-07-28 04:00:00,2023-07-28 04:45:00,BUY,1947.49,1951.0,1947.49,1950.7185714285715,0.09,30.95999999999992,TP,1573.8699999998848
EURUSD,2023-07-28 09:00:00,2023-07-28 10:15:00,SELL,1.09797,1.09573,1.09797,1.096665142857143,0.11,24.639999999997773,TP,1598.5099999998827
EURUSD,2023-07-28 23:00:00,2023-07-31 01:45:00,SELL,1.10188,1.10268,1.102590142857143,1.1009097142857143,0.14,-11.200000000001875,SL,1587.3099999998808
EURUSD,2023-07-31 10:00:00,2023-07-31 10:15:00,BUY,1.10146,1.10257,1.1008544285714286,1.102221142857143,0.17,18.869999999999056,TP,1606.1799999998798
XAUUSD,2023-08-01 02:15:00,2023-08-01 04:45:00,SELL,1964.8,1960.99,1964.8,1961.905714285714,0.1,37.39999999999945,TP,1643.5799999998792
XAUUSD,2023-08-02 01:15:00,2023-08-02 03:15:00,BUY,1949.9,1948.95,1949.9,1953.8978571428572,0.08,-8.160000000000364,SL,1635.4199999998789
XAUUSD,2023-08-03 07:00:00,2023-08-03 09:45:00,SELL,1937.37,1933.51,1937.37,1933.55,0.08,30.3199999999992,TP,1665.7399999998781
EURUSD,2023-08-03 09:15:00,2023-08-03 09:45:00,SELL,1.09354,1.09218,1.0944128571428573,1.0922442857142856,0.11,14.960000000000306,TP,1680.6999999998784
EURUSD,2023-08-04 08:15:00,2023-08-04 11:30:00,SELL,1.0953,1.09397,1.0961004285714286,1.0941491428571428,0.13,17.289999999997807,TP,1697.9899999998763
EURUSD,2023-08-07 15:30:00,2023-08-07 15:45:00,BUY,1.0985600000000002,1.09957,1.097883142857143,1.0994637142857144,0.16,16.159999999995733,TP,1714.149999999872
XAUUSD,2023-08-07 15:00:00,2023-08-07 16:00:00,BUY,1935.3300000000002,1940.58,1935.3300000000002,1939.3428571428572,0.08,41.43999999999818,TP,1755.5899999998703
XAUUSD,2023-08-08 12:00:00,2023-08-08 13:45:00,BUY,1934.28,1930.74,1931.5085714285713,1939.2228571428573,0.07,-25.269999999999747,SL,1730.3199999998706
EURUSD,2023-08-08 20:00:00,2023-08-09 01:45:00,BUY,1.0953000000000002,1.0952,1.0953000000000002,1.0961671428571431,0.17,-1.7000000000035878,SL,1728.6199999998669
XAUUSD,2023-08-09 04:00:00,2023-08-09 04:15:00,BUY,1925.82,1927.61,1924.6396428571427,1927.5807142857143,0.18,30.959999999999344,TP,1759.5799999998662
XAUUSD,2023-08-09 04:15:00,2023-08-09 06:30:00,BUY,1927.81,1930.09,1927.81,1929.842857142857,0.16,35.359999999999566,TP,1794.939999999866
XAUUSD,2023-08-10 05:45:00,2023-08-10 10:00:00,BUY,1917.27,1920.48,1915.4392857142857,1920.3314285714284,0.11,34.5400000000004,TP,1829.4799999998663
EURUSD,2023-08-10 16:15:00,2023-08-10 16:45:00,BUY,1.10175,1.10397,1.10175,1.103306857142857,0.11,24.419999999998776,TP,1853.899999999865
XAUUSD,2023-08-11 04:00:00,2023-08-11 07:30:00,BUY,1914.93,1912.96,1913.3510714285715,1917.4878571428571,0.13,-26.520000000000355,SL,1827.3799999998646
EURUSD,2023-08-11 12:00:00,2023-08-11 12:45:00,SELL,1.09953,1.09774,1.09953,1.0981474285714288,0.12,21.4799999999995,TP,1848.8599999998642
EURUSD,2023-08-11 15:00:00,2023-08-11 15:30:00,SELL,1.09978,1.0982,1.10041,1.09897,0.19,30.01999999999838,TP,1878.8799999998625
EURUSD,2023-08-15 04:00:00,2023-08-15 06:15:00,BUY,1.0907600000000002,1.09172,1.0907600000000002,1.0916360000000005,0.18,17.279999999997298,TP,1896.1599999998598
EURUSD,2023-08-15 06:30:00,2023-08-15 08:30:00,BUY,1.09149,1.09078,1.0908297142857144,1.0923605714285711,0.19,-13.489999999999778,SL,1882.66999999986
EURUSD,2023-08-16 17:00:00,2023-08-16 17:30:00,SELL,1.0917899999999998,1.09058,1.0925125714285715,1.0907948571428567,0.16,19.35999999999538,TP,1902.0299999998554
XAUUSD,2023-08-17 09:00:00,2023-08-17 09:30:00,BUY,1893.7,1896.53,1892.2239285714286,1896.0521428571428,0.15,41.39999999999891,TP,1943.4299999998543
EURUSD,2023-08-18 03:00:00,2023-08-18 03:45:00,BUY,1.0874000000000001,1.08897,1.0866637142857143,1.0884225714285716,0.17,26.68999999999744,TP,1970.1199999998516
XAUUSD,2023-08-18 04:45:00,2023-08-18 11:30:00,BUY,1893.82,1891.53,1891.937857142857,1896.9842857142858,0.12,-28.319999999999563,SL,1941.7999999998522
EURUSD,2023-08-18 16:00:00,2023-08-18 16:15:00,SELL,1.08656,1.08605,1.0868605714285713,1.0864088571428576,0.64,32.64000000000067,TP,1974.4399999998527
XAUUSD,2023-08-21 01:00:00,2023-08-21 04:00:00,BUY,1890.76,1888.21,1888.9689285714285,1893.7421428571429,0.12,-31.439999999999454,SL,1942.9999999998533
EURUSD,2023-08-23 10:00:00,2023-08-23 10:15:00,SELL,1.08587,1.0867,1.0865565714285714,1.084946857142857,0.18,-14.940000000001952,SL,1928.0599999998515
XAUUSD,2023-08-28 15:15:00,2023-08-28 16:15:00,BUY,1914.91,1914.47,1914.91,1917.3050000000003,0.15,-7.650000000000818,SL,1920.4099999998507
XAUUSD,2023-08-28 16:15:00,2023-08-28 17:00:00,BUY,1914.67,1918.7,1914.67,1918.1257142857141,0.11,43.5599999999997,TP,1963.9699999998504
XAUUSD,2023-08-29 01:00:00,2023-08-29 04:30:00,BUY,1920.6100000000001,1922.93,1920.6100000000001,1922.5421428571428,0.18,40.499999999998856,TP,2004.4699999998493
EURUSD,2023-08-30 05:00:00,2023-08-30 07:15:00,SELL,1.0868,1.08648,1.0871615714285714,1.0865268571428575,0.47,15.040000000004605,TP,2019.5099999998538
EURUSD,2023-08-31 03:15:00,2023-08-31 04:45:00,BUY,1.09322,1.09289,1.09322,1.0937359999999998,0.3,-9.900000000004905,SL,2009.609999999849
XAUUSD,2023-08-31 09:00:00,2023-08-31 15:00:00,SELL,1944.58,1947.14,1946.0335714285713,1942.2728571428572,0.16,-42.08000000000276,SL,1967.5299999998463
EURUSD,2023-09-01 15:00:00,2023-09-01 16:00:00,BUY,1.08448,1.08669,1.08448,1.086584857142857,0.09,19.88999999999841,TP,1987.4199999998448
XAUUSD,2023-09-05 15:45:00,2023-09-05 16:45:00,SELL,1933.55,1927.77,1933.55,1928.577142857143,0.08,45.67999999999978,TP,2033.0999999998446
XAUUSD,2023-09-06 07:00:00,2023-09-06 10:00:00,BUY,1926.96,1925.15,1925.5128571428572,1929.2542857142855,0.16,-30.079999999999128,SL,2003.0199999998456
XAUUSD,2023-09-06 16:30:00,2023-09-06 17:00:00,BUY,1924.15,1922.22,1924.15,1928.0964285714288,0.1,-20.000000000000636,SL,1983.019999999845
XAUUSD,2023-09-07 04:15:00,2023-09-07 07:30:00,BUY,1918.44,1918.44,1918.44,1920.350714285714,0.19,-1.33,SL,1981.689999999845
EURUSD,2023-09-08 10:30:00,2023-09-08 12:00:00,SELL,1.0713499999999998,1.07053,1.0719482857142857,1.0706034285714283,0.22,18.03999999999606,TP,1999.729999999841
XAUUSD,2023-09-08 10:00:00,2023-09-08 15:45:00,SELL,1925.23,1920.46,1925.23,1922.8521428571432,0.15,70.49999999999973,TP,2070.229999999841
XAUUSD,2023-09-13 03:00:00,2023-09-13 04:30:00,SELL,1913.32,1911.72,1913.32,1911.8335714285718,0.25,38.249999999997726,TP,2108.4799999998386
XAUUSD,2023-09-13 04:30:00,2023-09-13 05:30:00,SELL,1911.52,1909.5,1911.52,1909.6285714285716,0.2,38.99999999999964,TP,2147.479999999838
EURUSD,2023-09-13 06:15:00,2023-09-13 07:45:00,SELL,1.07449,1.07524,1.0749957142857143,1.0739285714285716,0.3,-22.500000000000853,SL,2124.979999999837
XAUUSD,2023-09-14 03:00:00,2023-09-14 03:45:00,BUY,1910.14,1912.67,1910.14,1912.0100000000002,0.21,51.65999999999943,TP,2176.6399999998366
XAUUSD,2023-09-14 04:15:00,2023-09-14 05:00:00,BUY,1911.3300000000002,1909.72,1909.8110714285715,1913.7678571428573,0.17,-28.56000000000217,SL,2148.0799999998344
XAUUSD,2023-09-15 21:30:00,2023-09-18 05:30:00,SELL,1924.52,1927.74,1927.1810714285714,1919.7978571428573,0.09,-29.610000000000245,SL,2118.4699999998343
EURUSD,2023-09-18 09:15:00,2023-09-18 12:15:00,SELL,1.0668199999999999,1.067,1.0668199999999999,1.065629714285714,0.16,-2.880000000001104,SL,2115.5899999998333
XAUUSD,2023-09-18 16:00:00,2023-09-18 17:30:00,SELL,1926.75,1927.29,1926.75,1923.112142857143,0.11,-6.709999999999599,SL,2108.8799999998337
XAUUSD,2023-09-18 18:00:00,2023-09-18 23:00:00,BUY,1926.94,1933.55,1926.94,1933.3464285714283,0.06,39.2399999999994,TP,2148.119999999833
EURUSD,2023-09-19 07:00:00,2023-09-19 07:30:00,SELL,1.0683099999999999,1.06811,1.06856,1.06826,1.07,21.399999999997643,TP,2169.519999999831
XAUUSD,2023-09-19 10:00:00,2023-09-19 12:15:00,BUY,1932.3300000000002,1934.97,1932.3300000000002,1934.4871428571428,0.18,46.25999999999771,TP,2215.7799999998283
EURUSD,2023-09-20 10:15:00,2023-09-20 10:30:00,BUY,1.06817,1.06897,1.067585,1.06889,0.25,19.999999999997797,TP,2235.779999999826
XAUUSD,2023-09-19 19:00:00,2023-09-20 15:00:00,SELL,1933.1399999999999,1933.18,1933.1399999999999,1927.1021428571428,0.07,-0.770000000001337,SL,2235.0099999998247
EURUSD,2023-09-22 20:00:00,2023-09-22 21:00:00,SELL,1.06574,1.06492,1.0663185714285714,1.0650328571428571,0.26,21.319999999995346,TP,2256.32999999982
XAUUSD,2023-09-28 15:00:00,2023-09-28 15:45:00,SELL,1876.78,1872.46,1876.78,1873.1378571428572,0.12,50.99999999999923,TP,2307.329999999819
XAUUSD,2023-09-29 08:15:00,2023-09-29 09:15:00,BUY,1864.8300000000002,1868.36,1864.8300000000002,1868.1014285714286,0.13,44.97999999999669,TP,2352.309999999816
EURUSD,2023-10-04 06:00:00,2023-10-04 06:45:00,SELL,1.0464799999999999,1.04592,1.046957,1.045976,0.36,20.15999999999618,TP,2372.469999999812
EURUSD,2023-10-04 17:45:00,2023-10-04 18:00:00,SELL,1.04914,1.05037,1.0502332857142858,1.0474034285714287,0.13,-15.990000000000837,SL,2356.4799999998113
EURUSD,2023-10-05 16:00:00,2023-10-05 19:15:00,BUY,1.05133,1.05387,1.05133,1.0538465714285716,0.09,22.85999999999988,TP,2379.339999999811
EURUSD,2023-10-06 15:00:00,2023-10-06 15:30:00,SELL,1.05572,1.05078,1.056863857142857,1.0538822857142862,0.12,59.279999999999326,TP,2438.6199999998103
EURUSD,2023-10-09 20:00:00,2023-10-09 20:30:00,BUY,1.0538500000000002,1.0561,1.0533058571428573,1.0544882857142857,0.31,69.74999999999577,TP,2508.369999999806
XAUUSD,2023-10-11 09:00:00,2023-10-11 09:30:00,BUY,1860.5900000000001,1863.14,1859.0614285714287,1863.047142857143,0.19,47.11999999999914,TP,2555.489999999805
EURUSD,2023-10-11 10:00:00,2023-10-11 10:30:00,SELL,1.0607799999999998,1.06219,1.0614274285714285,1.0599351428571429,0.26,-36.660000000003464,SL,2518.8299999998017
EURUSD,2023-10-16 01:45:00,2023-10-16 03:45:00,BUY,1.05228,1.05173,1.0517975714285714,1.0527948571428571,0.38,-20.900000000001917,SL,2497.9299999997997
EURUSD,2023-10-16 17:00:00,2023-10-16 17:15:00,BUY,1.05318,1.05393,1.0526507142857142,1.0537885714285713,0.33,24.750000000000938,TP,2522.6799999998007
XAUUSD,2023-10-16 15:30:00,2023-10-17 04:30:00,BUY,1918.44,1914.54,1914.6271428571429,1925.4657142857143,0.07,-27.79000000000064,SL,2494.8899999998002
EURUSD,2023-10-17 04:45:00,2023-10-17 05:00:00,SELL,1.05507,1.05499,1.055312,1.055036,1.36,10.879999999980683,TP,2505.769999999781
EURUSD,2023-10-18 10:30:00,2023-10-18 12:45:00,BUY,1.0577100000000002,1.0569,1.0569121428571429,1.0588557142857145,0.19,-15.390000000003791,SL,2490.379999999777
XAUUSD,2023-10-19 11:15:00,2023-10-19 18:30:00,BUY,1950.29,1959.67,1950.29,1956.8314285714284,0.07,65.17000000000077,TP,2555.549999999778
XAUUSD,2023-10-20 16:00:00,2023-10-20 16:45:00,BUY,1978.82,1987.1,1974.3889285714283,1987.082142857143,0.06,49.259999999999835,TP,2604.8099999997776
EURUSD,2023-10-25 02:30:00,2023-10-25 03:15:00,BUY,1.05952,1.05971,1.0592048571428572,1.0597002857142854,0.79,15.009999999993084,TP,2619.8199999997705
XAUUSD,2023-10-27 15:30:00,2023-10-27 16:00:00,SELL,1985.56,1976.99,1985.56,1980.2185714285713,0.09,76.49999999999943,TP,2696.31999999977
EURUSD,2023-10-30 09:00:00,2023-10-30 09:15:00,SELL,1.0562399999999998,1.05597,1.0564769999999999,1.056216,1.55,41.84999999996442,TP,2738.1699999997345
XAUUSD,2023-10-30 14:00:00,2023-10-30 15:00:00,BUY,1994.4,2002.19,1994.4,2000.4442857142856,0.09,69.47999999999968,TP,2807.649999999734
EURUSD,2023-10-31 02:30:00,2023-10-31 03:30:00,SELL,1.06096,1.06037,1.0613585714285714,1.0606128571428572,0.56,33.03999999999263,TP,2840.6899999997268
XAUUSD,2023-10-30 15:30:00,2023-10-31 05:00:00,BUY,1998.03,1993.61,1994.1742857142856,2005.1414285714286,0.08,-35.920000000000584,SL,2804.769999999726
XAUUSD,2023-11-03 03:00:00,2023-11-03 04:30:00,SELL,1984.55,1986.67,1985.955357142857,1982.3392857142858,0.23,-50.37000000000272,SL,2754.3999999997236
EURUSD,2023-11-06 05:30:00,2023-11-06 06:15:00,BUY,1.07329,1.07368,1.0729108571428572,1.0735982857142856,0.6,23.399999999993426,TP,2777.799999999717
XAUUSD,2023-11-06 10:00:00,2023-11-06 17:45:00,BUY,1985.8700000000001,1981.1,1983.5614285714287,1989.8871428571429,0.13,-62.920000000002716,SL,2714.879999999714
XAUUSD,2023-11-07 20:00:00,2023-11-08 12:15:00,BUY,1965.6100000000001,1960.7,1961.347142857143,1973.5357142857144,0.07,-34.860000000000575,SL,2680.0199999997135
EURUSD,2023-11-09 07:00:00,2023-11-09 07:45:00,SELL,1.0707799999999998,1.07026,1.071154142857143,1.070481714285714,0.6,31.199999999991235,TP,2711.2199999997047
XAUUSD,2023-11-09 15:00:00,2023-11-09 16:15:00,BUY,1946.3600000000001,1951.79,1946.3600000000001,1951.2192857142857,0.11,58.959999999998196,TP,2770.179999999703
EURUSD,2023-11-10 03:45:00,2023-11-10 06:00:00,BUY,1.06732,1.06686,1.0669548571428573,1.0676002857142852,0.64,-29.440000000008126,SL,2740.7399999996946
EURUSD,2023-11-10 17:00:00,2023-11-10 22:30:00,SELL,1.06758,1.06867,1.0686415714285715,1.0659068571428572,0.15,-16.35000000000053,SL,2724.3899999996943
EURUSD,2023-11-15 03:15:00,2023-11-15 04:30:00,SELL,1.0869799999999998,1.08762,1.087440142857143,1.0865097142857139,0.44,-28.160000000008623,SL,2696.229999999686
XAUUSD,2023-11-16 05:00:00,2023-11-16 08:30:00,BUY,1962.15,1966.65,1959.8414285714287,1966.1671428571428,0.13,57.59,TP,2753.819999999686
EURUSD,2023-11-16 15:00:00,2023-11-16 15:30:00,BUY,1.08454,1.0874,1.0840017142857143,1.0851665714285712,0.35,100.09999999999518,TP,2853.9199999996813
XAUUSD,2023-11-17 09:00:00,2023-11-17 09:45:00,BUY,1984.28,1987.59,1982.4771428571428,1987.2857142857142,0.18,58.31999999999902,TP,2912.23999999968
XAUUSD,2023-11-17 15:00:00,2023-11-17 15:30:00,SELL,1991.1499999999999,1985.04,1994.4571428571428,1985.1357142857141,0.09,54.3599999999991,TP,2966.5999999996793
EURUSD,2023-11-20 16:15:00,2023-11-20 16:30:00,BUY,1.09233,1.0938,1.0918368571428572,1.0928662857142855,0.43,63.21000000000355,TP,3029.809999999683
EURUSD,2023-11-22 02:30:00,2023-11-22 03:15:00,BUY,1.0917800000000002,1.0911,1.0913537142857141,1.092182571428572,0.55,-37.40000000001298,SL,2992.40999999967
XAUUSD,2023-11-22 02:00:00,2023-11-22 06:30:00,SELL,1997.85,1998.18,1997.85,1995.5385714285715,0.24,-9.60000000000371,SL,2982.8099999996666
XAUUSD,2023-11-22 08:15:00,2023-11-22 09:45:00,BUY,1999.3500000000001,2003.72,1999.3500000000001,2003.2171428571428,0.15,64.49999999999837,TP,3047.309999999665
XAUUSD,2023-11-23 02:15:00,2023-11-23 05:30:00,BUY,1991.96,1995.23,1991.96,1994.5542857142857,0.22,70.3999999999996,TP,3117.7099999996644
EURUSD,2023-11-28 06:45:00,2023-11-28 08:15:00,SELL,1.09506,1.09474,1.0954332857142857,1.0947634285714287,0.7,22.399999999991316,TP,3140.109999999656
XAUUSD,2023-11-28 09:00:00,2023-11-28 11:15:00,SELL,2015.6,2015.74,2015.6,2012.1935714285712,0.17,-3.570000000001701,SL,3136.5399999996544
XAUUSD,2023-11-28 15:00:00,2023-11-28 15:15:00,BUY,2012.66,2016.33,2010.7371428571428,2015.9057142857146,0.18,64.79999999999721,TP,3201.3399999996514
XAUUSD,2023-11-30 10:00:00,2023-11-30 11:45:00,SELL,2044.9199999999998,2039.87,2044.9199999999998,2040.045714285714,0.13,64.73999999999941,TP,3266.0799999996507
EURUSD,2023-12-01 09:15:00,2023-12-01 09:45:00,SELL,1.0907,1.08947,1.0912674285714288,1.0900151428571427,0.39,47.970000000002514,TP,3314.049999999653
EURUSD,2023-12-01 10:15:00,2023-12-01 11:30:00,SELL,1.0895,1.09045,1.0901484285714285,1.088653142857143,0.33,-31.35000000000021,SL,3282.699999999653
EURUSD,2023-12-01 18:45:00,2023-12-01 19:30:00,SELL,1.0875899999999998,1.08824,1.0881467142857142,1.0869265714285714,0.4,-26.00000000001046,SL,3256.6999999996424
EURUSD,2023-12-01 19:45:00,2023-12-01 20:15:00,SELL,1.08802,1.08906,1.0886941428571428,1.0871217142857146,0.31,-32.23999999999782,SL,3224.4599999996444
EURUSD,2023-12-04 03:45:00,2023-12-04 04:15:00,SELL,1.0871899999999999,1.08793,1.0878748571428571,1.0862702857142856,0.3,-22.20000000000555,SL,3202.2599999996387
EURUSD,2023-12-04 15:00:00,2023-12-04 15:45:00,SELL,1.08666,1.08547,1.0873874285714284,1.0856551428571433,0.28,33.32000000000069,TP,3235.5799999996393
EURUSD,2023-12-04 21:00:00,2023-12-04 22:00:00,BUY,1.0820800000000002,1.08309,1.0813795714285714,1.0830308571428573,0.29,29.289999999998702,TP,3264.869999999638
EURUSD,2023-12-04 23:45:00,2023-12-05 02:00:00,BUY,1.08366,1.08395,1.0833251428571429,1.0838797142857142,0.88,25.519999999991327,TP,3290.3899999996293
EURUSD,2023-12-05 08:00:00,2023-12-05 08:30:00,SELL,1.08426,1.08354,1.084806,1.0836180000000004,0.42,30.24000000000227,TP,3320.6299999996313
XAUUSD,2023-12-05 06:00:00,2023-12-05 10:15:00,SELL,2037.12,2037.27,2037.12,2030.040714285714,0.09,-1.9800000000008184,SL,3318.6499999996304
XAUUSD,2023-12-07 16:15:00,2023-12-07 19:00:00,SELL,2032.98,2020.2,2032.98,2024.7264285714289,0.08,101.67999999999978,TP,3420.32999999963
XAUUSD,2023-12-11 09:15:00,2023-12-11 09:45:00,SELL,1999.8899999999999,1992.82,2002.2424999999998,1995.785,0.16,111.99999999999898,TP,3532.3299999996293
EURUSD,2023-12-11 09:00:00,2023-12-11 09:45:00,SELL,1.07656,1.07559,1.077058,1.076014,0.49,47.52999999999585,TP,3579.859999999625
XAUUSD,2023-12-12 02:00:00,2023-12-12 04:00:00,BUY,1982.89,1982.64,1982.89,1985.6599999999999,0.24,-7.68,SL,3572.179999999625
XAUUSD,2023-12-12 16:00:00,2023-12-12 19:00:00,SELL,1988.1399999999999,1978.92,1988.1399999999999,1979.462142857143,0.08,73.1999999999984,TP,3645.3799999996236
EURUSD,2023-12-13 17:00:00,2023-12-13 21:00:00,BUY,1.0788200000000001,1.08502,1.078112142857143,1.0797857142857141,0.33,204.59999999999945,TP,3849.979999999623
EURUSD,2023-12-14 09:00:00,2023-12-14 09:30:00,SELL,1.08978,1.08863,1.08978,1.0891617142857146,0.5,57.49999999999922,TP,3907.479999999622
XAUUSD,2023-12-19 04:30:00,2023-12-19 09:15:00,SELL,2025.45,2025.67,2025.45,2021.2207142857142,0.18,-5.220000000000491,SL,3902.2599999996214
EURUSD,2023-12-20 10:15:00,2023-12-20 10:30:00,SELL,1.09682,1.09589,1.0971377142857144,1.0966345714285712,1.16,107.87999999998553,TP,4010.139999999607
