time,Open,High,Low,Close,Volume
2023-01-02 07:00:00,0.88524,0.88557,0.88508,0.88523,13
2023-01-02 07:15:00,0.88524,0.88572,0.88512,0.88519,24
2023-01-02 07:30:00,0.88522,0.88578,0.88522,0.88568,25
2023-01-02 07:45:00,0.88547,0.88576,0.88485,0.88509,36
2023-01-02 08:00:00,0.88545,0.88614,0.88539,0.88572,309
2023-01-02 08:15:00,0.88571,0.88616,0.88568,0.88582,108
2023-01-02 08:30:00,0.88581,0.88616,0.8855,0.88584,120
2023-01-02 08:45:00,0.88617,0.88618,0.88463,0.88474,96
2023-01-02 09:00:00,0.88508,0.88508,0.88399,0.88402,139
2023-01-02 09:15:00,0.88402,0.88488,0.88388,0.88484,229
2023-01-02 09:30:00,0.88421,0.88513,0.88419,0.88471,358
2023-01-02 09:45:00,0.88401,0.88533,0.88381,0.885,189
2023-01-02 10:00:00,0.88489,0.88518,0.8841,0.88426,749
2023-01-02 10:15:00,0.88428,0.885,0.88409,0.88468,206
2023-01-02 10:30:00,0.88466,0.88583,0.88424,0.88507,1978
2023-01-02 10:45:00,0.88543,0.88662,0.88491,0.88647,328
2023-01-02 11:00:00,0.88667,0.8874,0.88635,0.88679,805
2023-01-02 11:15:00,0.88679,0.88681,0.88592,0.88649,1065
2023-01-02 11:30:00,0.88647,0.88676,0.88616,0.88654,697
2023-01-02 11:45:00,0.88654,0.88658,0.88593,0.88651,850
2023-01-02 12:00:00,0.88651,0.8868,0.88609,0.88675,2272
2023-01-02 12:15:00,0.88676,0.88681,0.88619,0.88619,767
2023-01-02 12:30:00,0.8862,0.88656,0.88548,0.88578,318
2023-01-02 12:45:00,0.88577,0.88642,0.88573,0.8864,319
2023-01-02 13:00:00,0.88639,0.88664,0.88616,0.88644,329
2023-01-02 13:15:00,0.8865,0.88655,0.8862,0.88633,296
2023-01-02 13:30:00,0.88631,0.88662,0.88627,0.88658,368
2023-01-02 13:45:00,0.88658,0.88663,0.88626,0.88641,723
2023-01-02 14:00:00,0.8864,0.88669,0.88591,0.88662,376
2023-01-02 14:15:00,0.88662,0.88668,0.88602,0.8864,568
2023-01-02 14:30:00,0.88639,0.88676,0.88612,0.88644,411
2023-01-02 14:45:00,0.88645,0.8867,0.88613,0.88635,403
2023-01-02 15:00:00,0.88635,0.88656,0.88615,0.8863,262
2023-01-02 15:15:00,0.88631,0.88669,0.88609,0.8865,446
2023-01-02 15:30:00,0.88644,0.88656,0.88631,0.8865,263
2023-01-02 15:45:00,0.8865,0.88651,0.88582,0.88607,396
2023-01-02 16:00:00,0.886,0.88623,0.88594,0.88618,272
2023-01-02 16:15:00,0.88613,0.88626,0.88602,0.88611,206
2023-01-02 16:30:00,0.8861,0.88623,0.88603,0.88612,122
2023-01-02 16:45:00,0.88612,0.88615,0.88531,0.88559,489
2023-01-02 17:00:00,0.88558,0.88571,0.8853,0.88553,242
2023-01-02 17:15:00,0.88553,0.88563,0.88497,0.88511,545
2023-01-02 17:30:00,0.8851,0.88531,0.88499,0.88507,404
2023-01-02 17:45:00,0.88507,0.88522,0.8846,0.88504,517
2023-01-02 18:00:00,0.88504,0.88573,0.88499,0.88569,471
2023-01-02 18:15:00,0.88566,0.88567,0.88428,0.88434,774
2023-01-02 18:30:00,0.88433,0.88439,0.8841,0.88423,481
2023-01-02 18:45:00,0.88421,0.88457,0.88412,0.88433,302
2023-01-02 19:00:00,0.88436,0.88509,0.88432,0.88482,302
2023-01-02 19:15:00,0.88489,0.88504,0.88449,0.88481,204
2023-01-02 19:30:00,0.88477,0.88503,0.88454,0.88458,85
2023-01-02 19:45:00,0.88458,0.88497,0.88456,0.88479,37
2023-01-02 20:00:00,0.88462,0.88493,0.88438,0.88465,250
2023-01-02 20:15:00,0.88465,0.88465,0.8842,0.88425,395
2023-01-02 20:30:00,0.88426,0.8846,0.88409,0.88429,176
2023-01-02 20:45:00,0.88428,0.88435,0.88421,0.88423,73
2023-01-02 21:00:00,0.88424,0.88434,0.88399,0.88428,140
2023-01-02 21:15:00,0.88432,0.8844,0.88407,0.88439,178
2023-01-02 21:30:00,0.88439,0.88449,0.88407,0.88439,98
2023-01-02 21:45:00,0.88439,0.88473,0.88428,0.88463,124
2023-01-02 22:00:00,0.88446,0.88512,0.88444,0.88493,101
2023-01-02 22:15:00,0.88464,0.88514,0.88427,0.88466,53
2023-01-02 22:30:00,0.88466,0.88528,0.88424,0.8851,99
2023-01-02 22:45:00,0.88465,0.88536,0.88454,0.8847,385
2023-01-02 23:00:00,0.88467,0.88572,0.88462,0.88513,107
2023-01-02 23:15:00,0.88513,0.88569,0.88506,0.88525,58
2023-01-02 23:30:00,0.88504,0.88534,0.88469,0.88484,64
2023-01-02 23:45:00,0.88484,0.88548,0.88436,0.8853,68
2023-01-03 00:00:00,0.88512,0.88518,0.88434,0.88463,52
2023-01-03 00:15:00,0.88463,0.88486,0.88452,0.88464,72
2023-01-03 00:30:00,0.88464,0.88497,0.88464,0.88475,63
2023-01-03 00:45:00,0.88467,0.88504,0.88467,0.88491,97
2023-01-03 01:00:00,0.88489,0.8854,0.88386,0.88447,587
2023-01-03 01:15:00,0.88464,0.88533,0.88313,0.884,1329
2023-01-03 01:30:00,0.88397,0.88486,0.88386,0.8847,1565
2023-01-03 01:45:00,0.88467,0.88513,0.88461,0.88493,1506
2023-01-03 02:00:00,0.88491,0.88544,0.88483,0.88535,762
2023-01-03 02:15:00,0.88535,0.88555,0.88511,0.88522,529
2023-01-03 02:30:00,0.88522,0.88524,0.88493,0.88505,268
2023-01-03 02:45:00,0.88505,0.88513,0.88482,0.88513,252
2023-01-03 03:00:00,0.88514,0.88566,0.8851,0.88534,600
2023-01-03 03:15:00,0.88534,0.88547,0.88467,0.88471,654
2023-01-03 03:30:00,0.88471,0.88499,0.88454,0.88485,922
2023-01-03 03:45:00,0.88488,0.88499,0.88449,0.88452,460
2023-01-03 04:00:00,0.88456,0.88461,0.8841,0.88436,390
2023-01-03 04:15:00,0.88439,0.88452,0.88425,0.88436,422
2023-01-03 04:30:00,0.88433,0.88441,0.8834,0.88379,683
2023-01-03 04:45:00,0.88379,0.88418,0.88352,0.88384,722
2023-01-03 05:00:00,0.88385,0.88398,0.88355,0.88378,517
2023-01-03 05:15:00,0.88378,0.884,0.88372,0.8839,630
2023-01-03 05:30:00,0.88384,0.88398,0.88371,0.88378,567
2023-01-03 05:45:00,0.88377,0.88399,0.88366,0.88383,239
2023-01-03 06:00:00,0.88383,0.88394,0.88368,0.88388,194
2023-01-03 06:15:00,0.88388,0.88397,0.88368,0.88393,113
2023-01-03 06:30:00,0.88391,0.88404,0.88372,0.88385,217
2023-01-03 06:45:00,0.88385,0.88387,0.88348,0.88356,360
2023-01-03 07:00:00,0.88355,0.88363,0.88344,0.88358,269
2023-01-03 07:15:00,0.88358,0.88361,0.88323,0.88352,598
2023-01-03 07:30:00,0.88353,0.88358,0.88327,0.88351,206
2023-01-03 07:45:00,0.88351,0.88362,0.88336,0.88345,563
2023-01-03 08:00:00,0.88347,0.88362,0.88323,0.88357,448
2023-01-03 08:15:00,0.88357,0.88365,0.88345,0.88351,433
2023-01-03 08:30:00,0.88351,0.88351,0.88279,0.8831,1077
2023-01-03 08:45:00,0.88311,0.88352,0.8829,0.88305,1527
2023-01-03 09:00:00,0.88307,0.88333,0.88285,0.88309,2021
2023-01-03 09:15:00,0.88303,0.88331,0.88259,0.88277,1815
2023-01-03 09:30:00,0.88277,0.88334,0.88223,0.88293,1620
2023-01-03 09:45:00,0.88293,0.88339,0.88217,0.88315,3320
2023-01-03 10:00:00,0.88314,0.88599,0.88311,0.8853,3953
2023-01-03 10:15:00,0.8853,0.88558,0.88393,0.88453,3891
2023-01-03 10:30:00,0.88457,0.885,0.88414,0.88477,3555
2023-01-03 10:45:00,0.88477,0.88625,0.88468,0.88573,2874
2023-01-03 11:00:00,0.88573,0.88578,0.88455,0.88484,3326
2023-01-03 11:15:00,0.88484,0.88512,0.88394,0.88407,2965
2023-01-03 11:30:00,0.88407,0.88465,0.88347,0.88452,1966
2023-01-03 11:45:00,0.88452,0.88506,0.88423,0.88455,2431
2023-01-03 12:00:00,0.88455,0.885,0.88413,0.88466,1955
2023-01-03 12:15:00,0.88466,0.88492,0.88395,0.88421,1259
2023-01-03 12:30:00,0.88421,0.88515,0.884,0.88429,992
2023-01-03 12:45:00,0.8843,0.88493,0.88402,0.88428,2163
2023-01-03 13:00:00,0.88429,0.88433,0.8832,0.88322,1658
2023-01-03 13:15:00,0.88323,0.8834,0.88219,0.88245,2266
2023-01-03 13:30:00,0.88249,0.88251,0.88195,0.8823,1366
2023-01-03 13:45:00,0.88225,0.88256,0.88192,0.88234,1090
2023-01-03 14:00:00,0.88235,0.88283,0.88177,0.8821,1917
2023-01-03 14:15:00,0.8821,0.88222,0.88122,0.88168,1199
