time,Open,High,Low,Close,Volume
2023-01-02 07:00:00,0.88524,0.88578,0.88485,0.88509,98
2023-01-02 08:00:00,0.88545,0.88618,0.88463,0.88474,633
2023-01-02 09:00:00,0.88508,0.88533,0.88381,0.885,915
2023-01-02 10:00:00,0.88489,0.88662,0.88409,0.88647,3261
2023-01-02 11:00:00,0.88667,0.8874,0.88592,0.88651,3417
2023-01-02 12:00:00,0.88651,0.88681,0.88548,0.8864,3676
2023-01-02 13:00:00,0.88639,0.88664,0.88616,0.88641,1716
2023-01-02 14:00:00,0.8864,0.88676,0.88591,0.88635,1758
2023-01-02 15:00:00,0.88635,0.88669,0.88582,0.88607,1367
2023-01-02 16:00:00,0.886,0.88626,0.88531,0.88559,1089
2023-01-02 17:00:00,0.88558,0.88571,0.8846,0.88504,1708
2023-01-02 18:00:00,0.88504,0.88573,0.8841,0.88433,2028
2023-01-02 19:00:00,0.88436,0.88509,0.88432,0.88479,628
2023-01-02 20:00:00,0.88462,0.88493,0.88409,0.88423,894
2023-01-02 21:00:00,0.88424,0.88473,0.88399,0.88463,540
2023-01-02 22:00:00,0.88446,0.88536,0.88424,0.8847,638
2023-01-02 23:00:00,0.88467,0.88572,0.88436,0.8853,297
2023-01-03 00:00:00,0.88512,0.88518,0.88434,0.88491,284
2023-01-03 01:00:00,0.88489,0.8854,0.88313,0.88493,4987
2023-01-03 02:00:00,0.88491,0.88555,0.88482,0.88513,1811
2023-01-03 03:00:00,0.88514,0.88566,0.88449,0.88452,2636
2023-01-03 04:00:00,0.88456,0.88461,0.8834,0.88384,2217
2023-01-03 05:00:00,0.88385,0.884,0.88355,0.88383,1953
2023-01-03 06:00:00,0.88383,0.88404,0.88348,0.88356,884
2023-01-03 07:00:00,0.88355,0.88363,0.88323,0.88345,1636
2023-01-03 08:00:00,0.88347,0.88365,0.88279,0.88305,3485
2023-01-03 09:00:00,0.88307,0.88339,0.88217,0.88315,8776
2023-01-03 10:00:00,0.88314,0.88625,0.88311,0.88573,14273
2023-01-03 11:00:00,0.88573,0.88578,0.88347,0.88455,10688
2023-01-03 12:00:00,0.88455,0.88515,0.88395,0.88428,6369
2023-01-03 13:00:00,0.88429,0.88433,0.88192,0.88234,6380
