time,Open,High,Low,Close,Volume
2023-01-02 07:00:00,0.92412,0.92462,0.92399,0.92434,195
2023-01-02 08:00:00,0.92438,0.92466,0.92339,0.9241,454
2023-01-02 09:00:00,0.92408,0.92575,0.92206,0.92206,501
2023-01-02 10:00:00,0.92294,0.9253,0.92194,0.9249,780
2023-01-02 11:00:00,0.92491,0.92508,0.92333,0.9246,1492
2023-01-02 12:00:00,0.92461,0.92475,0.92375,0.92446,2673
2023-01-02 13:00:00,0.92443,0.92448,0.92366,0.92406,3486
2023-01-02 14:00:00,0.92404,0.92427,0.92358,0.92416,2999
2023-01-02 15:00:00,0.92417,0.9243,0.92383,0.92414,2103
2023-01-02 16:00:00,0.92414,0.92539,0.92411,0.92539,2467
2023-01-02 17:00:00,0.92537,0.92577,0.92524,0.92555,1008
2023-01-02 18:00:00,0.92557,0.92575,0.92498,0.92563,1542
2023-01-02 19:00:00,0.92563,0.92579,0.92547,0.9256,766
2023-01-02 20:00:00,0.92559,0.92571,0.92546,0.9255,323
2023-01-02 21:00:00,0.9255,0.92576,0.92395,0.92464,1946
2023-01-02 22:00:00,0.92478,0.92603,0.9232,0.92445,898
2023-01-02 23:00:00,0.92441,0.92578,0.9232,0.92578,314
2023-01-03 00:00:00,0.92526,0.92573,0.92357,0.92549,210
2023-01-03 01:00:00,0.92569,0.92722,0.92351,0.92377,1632
2023-01-03 02:00:00,0.92401,0.92516,0.92309,0.9239,8041
2023-01-03 03:00:00,0.92391,0.92515,0.92391,0.9244,2773
2023-01-03 04:00:00,0.9244,0.92469,0.92306,0.9232,1879
2023-01-03 05:00:00,0.92321,0.92392,0.92307,0.92373,1317
2023-01-03 06:00:00,0.92373,0.92408,0.92338,0.92405,955
2023-01-03 07:00:00,0.92406,0.92482,0.92388,0.92465,1447
2023-01-03 08:00:00,0.92465,0.92512,0.92424,0.92496,1319
2023-01-03 09:00:00,0.92497,0.9272,0.92429,0.92682,3046
2023-01-03 10:00:00,0.92681,0.93522,0.92658,0.93508,6906
2023-01-03 11:00:00,0.93504,0.93821,0.93488,0.93702,4786
2023-01-03 12:00:00,0.93702,0.93884,0.93675,0.9385,2738
2023-01-03 13:00:00,0.9385,0.93986,0.93831,0.93969,2031
2023-01-03 14:00:00,0.93969,0.93976,0.93728,0.93764,2318
2023-01-03 15:00:00,0.93763,0.93793,0.93489,0.93572,4004
2023-01-03 16:00:00,0.93573,0.93645,0.93179,0.93296,5203
2023-01-03 17:00:00,0.93293,0.93828,0.93274,0.93823,5611
2023-01-03 18:00:00,0.93824,0.93922,0.93684,0.93692,4303
2023-01-03 19:00:00,0.93691,0.93784,0.93648,0.93713,2040
2023-01-03 20:00:00,0.93714,0.93759,0.93615,0.93662,1757
2023-01-03 21:00:00,0.93661,0.93669,0.93494,0.93495,1664
2023-01-03 22:00:00,0.93495,0.93601,0.93483,0.93591,1746
2023-01-03 23:00:00,0.93594,0.93618,0.9356,0.93579,819
2023-01-04 00:00:00,0.93575,0.9368,0.93551,0.93581,2115
2023-01-04 01:00:00,0.93601,0.93656,0.93559,0.93621,1349
2023-01-04 02:00:00,0.93622,0.93624,0.93447,0.93465,1447
2023-01-04 03:00:00,0.93459,0.93479,0.93317,0.93337,2220
2023-01-04 04:00:00,0.93341,0.93434,0.93308,0.93429,1520
2023-01-04 05:00:00,0.9343,0.9343,0.9334,0.93341,1009
2023-01-04 06:00:00,0.9334,0.93358,0.93247,0.93273,1056
2023-01-04 07:00:00,0.93274,0.93414,0.93249,0.93395,1618
2023-01-04 08:00:00,0.93395,0.93412,0.93223,0.93225,1836
2023-01-04 09:00:00,0.93233,0.93275,0.92843,0.92943,4069
2023-01-04 10:00:00,0.92943,0.92945,0.92531,0.92729,5869
2023-01-04 11:00:00,0.9273,0.92808,0.92612,0.92721,3473
2023-01-04 12:00:00,0.9272,0.92752,0.92635,0.92689,2553
2023-01-04 13:00:00,0.92689,0.92781,0.9264,0.92775,2257
2023-01-04 14:00:00,0.92775,0.92865,0.92735,0.92802,2585
2023-01-04 15:00:00,0.92802,0.92908,0.92659,0.92743,3973
2023-01-04 16:00:00,0.92744,0.92868,0.92669,0.92766,4816
2023-01-04 17:00:00,0.92781,0.93146,0.92764,0.92927,9298
2023-01-04 18:00:00,0.92927,0.9301,0.92691,0.92726,4666
2023-01-04 19:00:00,0.92724,0.92894,0.92692,0.92894,2707
2023-01-04 20:00:00,0.92897,0.93036,0.92865,0.92996,2601
2023-01-04 21:00:00,0.9301,0.93095,0.92891,0.92942,5428
2023-01-04 22:00:00,0.92942,0.93003,0.92907,0.93,2738
2023-01-04 23:00:00,0.92999,0.93022,0.92948,0.92976,840
2023-01-05 00:00:00,0.92916,0.93006,0.92799,0.92947,627
2023-01-05 01:00:00,0.92947,0.93008,0.92899,0.92971,1300
2023-01-05 02:00:00,0.92974,0.92987,0.9281,0.92833,1986
2023-01-05 03:00:00,0.92832,0.92873,0.92796,0.92829,1998
2023-01-05 04:00:00,0.9283,0.92922,0.9283,0.92873,1682
2023-01-05 05:00:00,0.92875,0.92979,0.92871,0.92966,1359
2023-01-05 06:00:00,0.92966,0.93039,0.92948,0.93033,1011
