time,Open,High,Low,Close,Volume
2023-01-02 07:00:00,130.921,130.96,130.907,130.932,705
2023-01-02 08:00:00,130.932,131.051,130.919,130.967,523
2023-01-02 09:00:00,130.969,130.976,130.911,130.951,370
2023-01-02 10:00:00,130.951,130.966,130.91,130.94,628
2023-01-02 11:00:00,130.935,130.961,130.856,130.876,644
2023-01-02 12:00:00,130.876,130.876,130.761,130.786,1088
2023-01-02 13:00:00,130.784,130.886,130.766,130.774,626
2023-01-02 14:00:00,130.772,130.806,130.702,130.735,749
2023-01-02 15:00:00,130.737,130.761,130.625,130.651,1179
2023-01-02 16:00:00,130.646,130.796,130.638,130.756,3191
2023-01-02 17:00:00,130.751,130.831,130.718,130.789,2856
2023-01-02 18:00:00,130.788,130.841,130.673,130.744,3518
2023-01-02 19:00:00,130.745,130.806,130.725,130.781,1917
2023-01-02 20:00:00,130.786,130.802,130.753,130.785,1185
2023-01-02 21:00:00,130.785,130.789,130.737,130.74,330
2023-01-02 22:00:00,130.74,130.743,130.711,130.73,275
2023-01-02 23:00:00,130.727,130.752,130.622,130.668,473
2023-01-03 00:00:00,130.671,130.815,130.588,130.718,126
2023-01-03 01:00:00,130.718,131.398,130.526,130.781,4922
2023-01-03 02:00:00,130.78,130.904,130.573,130.608,3979
2023-01-03 03:00:00,130.613,130.714,129.804,130.148,8367
2023-01-03 04:00:00,130.152,130.303,129.781,129.921,5625
2023-01-03 05:00:00,129.923,129.98,129.679,129.781,4166
2023-01-03 06:00:00,129.775,129.795,129.506,129.592,3411
2023-01-03 07:00:00,129.593,129.951,129.548,129.818,3989
2023-01-03 08:00:00,129.811,130.058,129.613,129.842,4814
2023-01-03 09:00:00,129.841,130.252,129.782,130.107,7430
2023-01-03 10:00:00,130.106,130.958,130.095,130.778,14387
2023-01-03 11:00:00,130.778,130.8,130.306,130.417,10846
2023-01-03 12:00:00,130.416,130.734,130.363,130.692,7409
2023-01-03 13:00:00,130.692,130.884,130.627,130.876,5453
