time,Open,High,Low,Close,Volume
2023-01-02 07:00:00,0.92259,0.92307,0.92259,0.92307,2
2023-01-02 07:15:00,0.92308,0.92308,0.92242,0.92242,2
2023-01-02 07:30:00,0.92205,0.92213,0.922,0.92202,6
2023-01-02 07:45:00,0.9222,0.9222,0.92202,0.92207,3
2023-01-02 08:00:00,0.92209,0.9223,0.92193,0.92217,29
2023-01-02 08:15:00,0.92212,0.92246,0.92207,0.92227,22
2023-01-02 08:30:00,0.92276,0.92276,0.92219,0.92245,24
2023-01-02 08:45:00,0.92257,0.92265,0.9218,0.92223,36
2023-01-02 09:00:00,0.92223,0.92223,0.92025,0.92025,3
2023-01-02 09:15:00,0.92215,0.92215,0.922,0.922,4
2023-01-02 09:30:00,0.922,0.922,0.92146,0.92146,7
2023-01-02 09:45:00,0.92146,0.92288,0.92006,0.92146,23
2023-01-02 10:00:00,0.92021,0.9218,0.92013,0.92159,81
2023-01-02 10:15:00,0.92096,0.92257,0.92088,0.92252,117
2023-01-02 10:30:00,0.92261,0.92268,0.92153,0.92163,390
2023-01-02 10:45:00,0.92163,0.92172,0.92095,0.9215,156
2023-01-02 11:00:00,0.92112,0.92121,0.91997,0.92,62
2023-01-02 11:15:00,0.91991,0.92088,0.91978,0.92079,780
2023-01-02 11:30:00,0.92085,0.92157,0.92073,0.92132,2177
2023-01-02 11:45:00,0.92129,0.9215,0.92113,0.92136,2545
2023-01-02 12:00:00,0.92136,0.92274,0.92125,0.9223,2679
2023-01-02 12:15:00,0.92241,0.92262,0.92198,0.92236,2527
2023-01-02 12:30:00,0.92238,0.92258,0.92124,0.92159,3218
2023-01-02 12:45:00,0.92162,0.92175,0.92134,0.92165,2662
2023-01-02 13:00:00,0.92157,0.92201,0.92143,0.92189,533
2023-01-02 13:15:00,0.92188,0.92284,0.92184,0.92261,1732
2023-01-02 13:30:00,0.92262,0.9228,0.92236,0.92256,1507
2023-01-02 13:45:00,0.92257,0.92358,0.92243,0.92346,734
2023-01-02 14:00:00,0.92345,0.92357,0.92276,0.923,1648
2023-01-02 14:15:00,0.92296,0.92421,0.92255,0.92418,1377
2023-01-02 14:30:00,0.9242,0.92427,0.92336,0.92418,1124
2023-01-02 14:45:00,0.92416,0.92468,0.92368,0.9241,396
2023-01-02 15:00:00,0.92413,0.92422,0.92302,0.92373,359
2023-01-02 15:15:00,0.92387,0.9239,0.92363,0.92372,370
2023-01-02 15:30:00,0.92371,0.92398,0.92362,0.92381,330
2023-01-02 15:45:00,0.92381,0.92406,0.92347,0.92368,393
2023-01-02 16:00:00,0.92368,0.92472,0.92366,0.92443,541
2023-01-02 16:15:00,0.92445,0.92505,0.92412,0.92474,495
2023-01-02 16:30:00,0.92474,0.92477,0.92448,0.9246,550
2023-01-02 16:45:00,0.92469,0.92486,0.92455,0.92465,224
2023-01-02 17:00:00,0.92469,0.92493,0.92462,0.92485,593
2023-01-02 17:15:00,0.92485,0.92512,0.92481,0.92506,741
2023-01-02 17:30:00,0.92507,0.92529,0.92504,0.92521,135
2023-01-02 17:45:00,0.92521,0.92522,0.92446,0.92491,688
2023-01-02 18:00:00,0.92492,0.92516,0.92458,0.92504,613
2023-01-02 18:15:00,0.92503,0.92531,0.9247,0.92502,1543
2023-01-02 18:30:00,0.92502,0.92525,0.92461,0.92479,440
2023-01-02 18:45:00,0.92493,0.92508,0.92463,0.92468,366
2023-01-02 19:00:00,0.92467,0.92535,0.92413,0.92501,422
2023-01-02 19:15:00,0.92502,0.92517,0.92455,0.92514,80
2023-01-02 19:30:00,0.92476,0.92518,0.92455,0.92489,61
2023-01-02 19:45:00,0.92502,0.92519,0.92458,0.92501,65
2023-01-02 20:00:00,0.92502,0.92518,0.92394,0.92428,97
2023-01-02 20:15:00,0.92428,0.92504,0.92411,0.92495,43
2023-01-02 20:30:00,0.92502,0.92552,0.92414,0.92449,48
2023-01-02 20:45:00,0.92432,0.92469,0.9239,0.924,31
2023-01-02 21:00:00,0.924,0.9246,0.92387,0.9246,24
2023-01-02 21:15:00,0.92465,0.92498,0.92403,0.92479,156
2023-01-02 21:30:00,0.92449,0.92461,0.92424,0.92433,11
2023-01-02 21:45:00,0.9242,0.92448,0.92411,0.92419,25
2023-01-02 22:00:00,0.92409,0.92428,0.92399,0.92411,125
2023-01-02 22:15:00,0.9241,0.92432,0.92343,0.92415,132
2023-01-02 22:30:00,0.92397,0.92458,0.92365,0.92439,96
2023-01-02 22:45:00,0.92363,0.92448,0.92185,0.92349,91
2023-01-02 23:00:00,0.92197,0.92349,0.92132,0.92348,34
2023-01-02 23:15:00,0.9219,0.92366,0.9219,0.92365,29
2023-01-02 23:30:00,0.92358,0.92363,0.92182,0.9226,76
2023-01-02 23:45:00,0.92259,0.92326,0.92165,0.92309,102
2023-01-03 00:00:00,0.92309,0.92309,0.92175,0.9219,32
2023-01-03 00:15:00,0.92188,0.92278,0.92188,0.92266,41
2023-01-03 00:30:00,0.92266,0.92315,0.92167,0.92219,68
2023-01-03 00:45:00,0.9222,0.92229,0.921,0.92151,176
2023-01-03 01:00:00,0.92156,0.92334,0.92156,0.92234,730
2023-01-03 01:15:00,0.92234,0.92252,0.92131,0.9221,1482
2023-01-03 01:30:00,0.9221,0.9227,0.9221,0.92229,485
2023-01-03 01:45:00,0.92233,0.92324,0.92215,0.9232,562
2023-01-03 02:00:00,0.9232,0.92345,0.92267,0.92313,1033
2023-01-03 02:15:00,0.92314,0.92314,0.92195,0.92208,832
2023-01-03 02:30:00,0.92209,0.9223,0.92185,0.92185,534
2023-01-03 02:45:00,0.92185,0.92239,0.92172,0.92239,461
2023-01-03 03:00:00,0.92239,0.92284,0.92159,0.92234,1033
2023-01-03 03:15:00,0.92234,0.92309,0.92153,0.9217,977
2023-01-03 03:30:00,0.9217,0.92249,0.9216,0.92204,1221
2023-01-03 03:45:00,0.92204,0.92289,0.92184,0.92289,746
2023-01-03 04:00:00,0.92289,0.92367,0.92265,0.92365,689
2023-01-03 04:15:00,0.92363,0.92427,0.92342,0.92409,710
2023-01-03 04:30:00,0.92408,0.92459,0.92402,0.92441,837
2023-01-03 04:45:00,0.92444,0.92505,0.92384,0.92458,936
2023-01-03 05:00:00,0.92458,0.925,0.92426,0.92448,1217
2023-01-03 05:15:00,0.92444,0.92513,0.92412,0.92464,1108
2023-01-03 05:30:00,0.92465,0.92555,0.9245,0.9253,913
2023-01-03 05:45:00,0.9253,0.92549,0.92473,0.92504,724
2023-01-03 06:00:00,0.92504,0.92505,0.92427,0.92445,603
2023-01-03 06:15:00,0.92445,0.92475,0.92424,0.9246,423
2023-01-03 06:30:00,0.9246,0.92529,0.92438,0.92523,686
2023-01-03 06:45:00,0.92522,0.92561,0.92517,0.92522,862
2023-01-03 07:00:00,0.92521,0.92538,0.92463,0.92463,799
2023-01-03 07:15:00,0.92463,0.92473,0.9225,0.92277,945
2023-01-03 07:30:00,0.92277,0.92283,0.92126,0.92187,856
2023-01-03 07:45:00,0.92187,0.92191,0.92068,0.92154,896
2023-01-03 08:00:00,0.92154,0.92195,0.92144,0.92183,609
2023-01-03 08:15:00,0.92184,0.92228,0.9215,0.92186,680
2023-01-03 08:30:00,0.92185,0.92209,0.92151,0.92188,810
