time,Open,High,Low,Close,Volume
2023-01-02 07:00:00,0.6327,0.63321,0.63255,0.63309,11
2023-01-02 08:00:00,0.63311,0.63324,0.63311,0.63319,4
2023-01-02 09:00:00,0.63319,0.63362,0.63157,0.63228,89
2023-01-02 10:00:00,0.63228,0.63312,0.63223,0.63261,327
2023-01-02 11:00:00,0.63261,0.63289,0.63226,0.6325,588
2023-01-02 12:00:00,0.63251,0.63298,0.63225,0.63272,451
2023-01-02 13:00:00,0.63273,0.63305,0.63243,0.6328,516
2023-01-02 14:00:00,0.63282,0.63299,0.63258,0.63296,572
2023-01-02 15:00:00,0.63282,0.63298,0.63251,0.63257,493
2023-01-02 16:00:00,0.63264,0.63392,0.63253,0.63354,580
2023-01-02 17:00:00,0.63355,0.63363,0.63164,0.63204,621
2023-01-02 18:00:00,0.63203,0.63213,0.63139,0.63174,790
2023-01-02 19:00:00,0.63176,0.6322,0.63141,0.63161,1202
2023-01-02 20:00:00,0.63284,0.63348,0.63111,0.6317,981
2023-01-02 21:00:00,0.6317,0.63362,0.63105,0.63146,726
2023-01-02 22:00:00,0.63145,0.63336,0.63088,0.63279,534
2023-01-02 23:00:00,0.63098,0.63286,0.63098,0.63153,196
2023-01-03 00:00:00,0.63131,0.63201,0.63048,0.63155,204
2023-01-03 01:00:00,0.63167,0.63318,0.63137,0.63259,1423
2023-01-03 02:00:00,0.63257,0.6329,0.6318,0.6321,2451
2023-01-03 03:00:00,0.63209,0.63209,0.62964,0.63044,3781
2023-01-03 04:00:00,0.63044,0.6343,0.63023,0.6342,3888
2023-01-03 05:00:00,0.63421,0.6362,0.63421,0.63551,3695
2023-01-03 06:00:00,0.63553,0.63554,0.63444,0.63462,2475
2023-01-03 07:00:00,0.63463,0.63486,0.63235,0.63262,3285
2023-01-03 08:00:00,0.63262,0.63287,0.63203,0.63241,3147
2023-01-03 09:00:00,0.63244,0.63265,0.62939,0.62981,4684
2023-01-03 10:00:00,0.6298,0.62985,0.62213,0.62241,5826
2023-01-03 11:00:00,0.6224,0.62558,0.62118,0.62472,4842
2023-01-03 12:00:00,0.6247,0.62473,0.62104,0.62112,3588
2023-01-03 13:00:00,0.62113,0.6221,0.62,0.62106,3107
2023-01-03 14:00:00,0.62105,0.62258,0.6208,0.62194,3279
2023-01-03 15:00:00,0.62195,0.62565,0.62109,0.62518,4156
2023-01-03 16:00:00,0.62519,0.62845,0.62465,0.62613,4675
2023-01-03 17:00:00,0.62615,0.62672,0.6243,0.62516,5804
2023-01-03 18:00:00,0.62517,0.62534,0.62373,0.62446,4742
2023-01-03 19:00:00,0.62447,0.62493,0.62399,0.62433,4146
2023-01-03 20:00:00,0.62422,0.62468,0.62353,0.62467,3026
2023-01-03 21:00:00,0.62468,0.62588,0.6245,0.62521,3500
2023-01-03 22:00:00,0.62523,0.62546,0.62451,0.62469,3651
2023-01-03 23:00:00,0.62468,0.62531,0.62442,0.62526,1685
2023-01-04 00:00:00,0.62486,0.62526,0.62438,0.62451,299
2023-01-04 01:00:00,0.62449,0.62498,0.62395,0.6246,2092
2023-01-04 02:00:00,0.6246,0.62628,0.6245,0.62613,2841
2023-01-04 03:00:00,0.62616,0.62736,0.62602,0.62727,2837
2023-01-04 04:00:00,0.62726,0.62762,0.62588,0.62611,2271
2023-01-04 05:00:00,0.62609,0.62651,0.62577,0.6265,2138
2023-01-04 06:00:00,0.6265,0.62797,0.62595,0.62748,2614
2023-01-04 07:00:00,0.62747,0.62827,0.62632,0.62722,3257
2023-01-04 08:00:00,0.62723,0.62801,0.62668,0.62791,3061
2023-01-04 09:00:00,0.62778,0.63186,0.62731,0.63146,4108
2023-01-04 10:00:00,0.63142,0.63526,0.63112,0.63362,5076
2023-01-04 11:00:00,0.63363,0.63509,0.63261,0.63271,4037
2023-01-04 12:00:00,0.63272,0.63304,0.63215,0.63301,3267
2023-01-04 13:00:00,0.63299,0.63349,0.63147,0.6318,3170
2023-01-04 14:00:00,0.63181,0.63218,0.63123,0.63172,3420
2023-01-04 15:00:00,0.63172,0.63384,0.63141,0.63372,4382
2023-01-04 16:00:00,0.63366,0.63453,0.63246,0.63314,5040
2023-01-04 17:00:00,0.63312,0.63355,0.62855,0.63064,6750
2023-01-04 18:00:00,0.63063,0.63126,0.62912,0.63126,4513
2023-01-04 19:00:00,0.63128,0.63159,0.63036,0.63036,3104
2023-01-04 20:00:00,0.63037,0.6306,0.62902,0.62924,3245
2023-01-04 21:00:00,0.62896,0.63066,0.62783,0.62997,5223
2023-01-04 22:00:00,0.62992,0.63021,0.62934,0.62938,3758
2023-01-04 23:00:00,0.62938,0.62964,0.62908,0.62925,1248
2023-01-05 00:00:00,0.62931,0.63008,0.62864,0.62885,346
2023-01-05 01:00:00,0.6289,0.62912,0.62842,0.62842,1565
2023-01-05 02:00:00,0.62842,0.63046,0.62796,0.62994,3056
2023-01-05 03:00:00,0.62995,0.63052,0.62962,0.63029,3688
2023-01-05 04:00:00,0.6303,0.63031,0.62721,0.62781,3395
2023-01-05 05:00:00,0.62782,0.6285,0.62651,0.62683,3253
2023-01-05 06:00:00,0.62683,0.62841,0.62668,0.62803,2121
2023-01-05 07:00:00,0.62798,0.62848,0.62741,0.6284,2597
2023-01-05 08:00:00,0.6284,0.62973,0.6284,0.6285,2858
2023-01-05 09:00:00,0.6284,0.6301,0.62703,0.62856,3622
2023-01-05 10:00:00,0.62855,0.62914,0.62714,0.62848,4533
2023-01-05 11:00:00,0.62848,0.62871,0.62723,0.62799,3891
2023-01-05 12:00:00,0.62801,0.62933,0.62759,0.62917,3201
2023-01-05 13:00:00,0.62918,0.6307,0.62903,0.62954,2420
2023-01-05 14:00:00,0.62954,0.63088,0.62927,0.62973,2754
2023-01-05 15:00:00,0.62974,0.63022,0.62329,0.62377,5713
2023-01-05 16:00:00,0.62377,0.62438,0.6225,0.62342,5349
2023-01-05 17:00:00,0.62343,0.62435,0.62107,0.6217,5527
2023-01-05 18:00:00,0.6217,0.62316,0.62165,0.62226,4015
2023-01-05 19:00:00,0.62228,0.6229,0.62199,0.62225,2893
2023-01-05 20:00:00,0.62233,0.62517,0.62189,0.62439,3098
2023-01-05 21:00:00,0.6244,0.6248,0.62334,0.6237,2145
2023-01-05 22:00:00,0.6237,0.62387,0.62269,0.62292,1946
2023-01-05 23:00:00,0.62293,0.6232,0.62228,0.62318,858
2023-01-06 00:00:00,0.6225,0.62281,0.6218,0.62245,313
2023-01-06 01:00:00,0.62231,0.62307,0.62204,0.6225,2403
2023-01-06 02:00:00,0.62249,0.6241,0.62222,0.6241,2246
2023-01-06 03:00:00,0.62413,0.62443,0.62294,0.6231,1893
2023-01-06 04:00:00,0.62309,0.62428,0.62309,0.62341,1901
2023-01-06 05:00:00,0.62342,0.62542,0.6232,0.62494,2446
2023-01-06 06:00:00,0.62493,0.62508,0.62439,0.62448,1826
2023-01-06 07:00:00,0.62449,0.62454,0.62255,0.62285,2163
2023-01-06 08:00:00,0.62286,0.6237,0.62253,0.62254,3090
2023-01-06 09:00:00,0.62254,0.62329,0.62067,0.6217,3814
2023-01-06 10:00:00,0.6217,0.623,0.62138,0.62195,3739
2023-01-06 11:00:00,0.62192,0.62203,0.62052,0.62115,2802
2023-01-06 12:00:00,0.62113,0.62174,0.62068,0.62087,3004
2023-01-06 13:00:00,0.62087,0.62118,0.6193,0.61962,2574
2023-01-06 14:00:00,0.61965,0.62066,0.61913,0.62046,3201
2023-01-06 15:00:00,0.62048,0.62619,0.61983,0.62588,6287
2023-01-06 16:00:00,0.62587,0.62602,0.6228,0.62316,6267
2023-01-06 17:00:00,0.62515,0.63207,0.62429,0.63162,6812
2023-01-06 18:00:00,0.63163,0.63398,0.63099,0.63328,4640
2023-01-06 19:00:00,0.63326,0.63393,0.63291,0.63386,3100
2023-01-06 20:00:00,0.63381,0.63514,0.63328,0.6347,2739
2023-01-06 21:00:00,0.63471,0.63601,0.63461,0.63548,2392
2023-01-06 22:00:00,0.63548,0.63572,0.63505,0.63536,2363
2023-01-06 23:00:00,0.63535,0.63544,0.63457,0.63465,1006
2023-01-09 00:00:00,0.63284,0.6344,0.63245,0.63371,231
2023-01-09 01:00:00,0.63368,0.63614,0.63368,0.63604,2401
2023-01-09 02:00:00,0.63604,0.63688,0.63456,0.63615,2627
2023-01-09 03:00:00,0.63614,0.63757,0.63445,0.63743,3902
2023-01-09 04:00:00,0.63744,0.63913,0.63697,0.63858,3353
2023-01-09 05:00:00,0.63855,0.63892,0.63767,0.63794,2826
2023-01-09 06:00:00,0.63794,0.63984,0.63772,0.63977,2176
2023-01-09 07:00:00,0.63974,0.63995,0.63849,0.6396,2642
2023-01-09 08:00:00,0.63962,0.64031,0.6392,0.63955,2874
2023-01-09 09:00:00,0.63955,0.64099,0.63765,0.63782,3937
2023-01-09 10:00:00,0.63783,0.64047,0.63759,0.63934,4653
2023-01-09 11:00:00,0.63936,0.63981,0.63845,0.63904,3775
2023-01-09 12:00:00,0.63905,0.63936,0.63739,0.63758,3345
2023-01-09 13:00:00,0.63759,0.63868,0.63754,0.63846,3058
2023-01-09 14:00:00,0.63843,0.63895,0.6375,0.63845,3007
2023-01-09 15:00:00,0.63844,0.64113,0.63819,0.63982,4463
2023-01-09 16:00:00,0.63982,0.63997,0.63745,0.6392,4860
2023-01-09 17:00:00,0.63921,0.64018,0.63826,0.63911,4188
2023-01-09 18:00:00,0.6391,0.64014,0.63902,0.6399,3674
2023-01-09 19:00:00,0.63991,0.64,0.63797,0.63881,2936
2023-01-09 20:00:00,0.63878,0.63902,0.63759,0.63812,2484
2023-01-09 21:00:00,0.63808,0.63891,0.63789,0.63863,2277
2023-01-09 22:00:00,0.63863,0.63872,0.63698,0.63721,2488
2023-01-09 23:00:00,0.63721,0.6373,0.63684,0.63711,741
2023-01-10 00:00:00,0.63688,0.63729,0.63582,0.63662,327
2023-01-10 01:00:00,0.63654,0.63716,0.63609,0.63687,1155
2023-01-10 02:00:00,0.63689,0.63764,0.6363,0.63723,2636
2023-01-10 03:00:00,0.63722,0.63845,0.6366,0.63821,4167
2023-01-10 04:00:00,0.63822,0.63866,0.636,0.63693,4028
2023-01-10 05:00:00,0.63694,0.63747,0.63644,0.63697,2976
2023-01-10 06:00:00,0.63697,0.63756,0.63662,0.63728,2161
2023-01-10 07:00:00,0.63727,0.63836,0.63711,0.63782,2220
2023-01-10 08:00:00,0.63782,0.63811,0.63681,0.63758,2886
2023-01-10 09:00:00,0.63749,0.63768,0.63591,0.63689,4696
2023-01-10 10:00:00,0.6369,0.63869,0.63679,0.63798,3692
2023-01-10 11:00:00,0.63797,0.63889,0.63688,0.63821,3860
2023-01-10 12:00:00,0.63818,0.6389,0.63759,0.63827,3464
2023-01-10 13:00:00,0.63826,0.63833,0.63716,0.63722,3153
2023-01-10 14:00:00,0.63721,0.6373,0.63452,0.63483,3323
2023-01-10 15:00:00,0.63483,0.63561,0.63424,0.63541,3596
2023-01-10 16:00:00,0.63542,0.63892,0.63539,0.63782,6329
2023-01-10 17:00:00,0.63783,0.6382,0.63493,0.63612,5968
2023-01-10 18:00:00,0.63611,0.63693,0.63558,0.63608,4776
2023-01-10 19:00:00,0.63609,0.63701,0.63578,0.6361,2736
2023-01-10 20:00:00,0.63609,0.63631,0.63554,0.63614,1847
2023-01-10 21:00:00,0.63616,0.6369,0.63607,0.6369,2102
2023-01-10 22:00:00,0.63684,0.63722,0.63661,0.63713,2115
2023-01-10 23:00:00,0.63717,0.6372,0.63678,0.6372,1208
2023-01-11 00:00:00,0.6358,0.63717,0.63403,0.63662,356
2023-01-11 01:00:00,0.63672,0.63735,0.6364,0.63708,679
2023-01-11 02:00:00,0.63708,0.63814,0.63707,0.63735,2684
2023-01-11 03:00:00,0.63734,0.63737,0.63643,0.63688,2909
2023-01-11 04:00:00,0.63688,0.63784,0.63646,0.63669,2900
2023-01-11 05:00:00,0.6367,0.63731,0.63653,0.63695,2264
2023-01-11 06:00:00,0.63696,0.638,0.63672,0.63796,1717
2023-01-11 07:00:00,0.63798,0.63882,0.6376,0.63801,2453
2023-01-11 08:00:00,0.638,0.63836,0.63744,0.63747,2398
2023-01-11 09:00:00,0.63745,0.63798,0.63624,0.63668,3543
2023-01-11 10:00:00,0.63667,0.63717,0.63572,0.63575,3484
2023-01-11 11:00:00,0.63574,0.63773,0.63549,0.63692,3219
2023-01-11 12:00:00,0.63691,0.63709,0.63542,0.63598,2956
2023-01-11 13:00:00,0.63598,0.63611,0.63494,0.63524,2323
2023-01-11 14:00:00,0.6352,0.6353,0.63342,0.63482,2813
2023-01-11 15:00:00,0.63486,0.63588,0.63454,0.63539,3129
2023-01-11 16:00:00,0.63541,0.63631,0.63444,0.6353,4297
2023-01-11 17:00:00,0.63531,0.63557,0.63424,0.63497,4143
2023-01-11 18:00:00,0.63498,0.6356,0.63458,0.63461,3055
2023-01-11 19:00:00,0.63462,0.63508,0.63443,0.63472,2220
2023-01-11 20:00:00,0.63466,0.63715,0.63419,0.63664,2684
2023-01-11 21:00:00,0.63665,0.6375,0.63602,0.6372,1746
2023-01-11 22:00:00,0.63718,0.63726,0.63643,0.63662,1465
2023-01-11 23:00:00,0.63663,0.63701,0.63643,0.63643,797
2023-01-12 00:00:00,0.63645,0.63654,0.63538,0.63579,381
2023-01-12 01:00:00,0.63581,0.63717,0.63578,0.63667,1071
2023-01-12 02:00:00,0.63668,0.63753,0.63646,0.63682,2651
2023-01-12 03:00:00,0.63683,0.63738,0.6364,0.63701,3082
2023-01-12 04:00:00,0.63702,0.63767,0.63693,0.63717,2626
2023-01-12 05:00:00,0.63719,0.63724,0.63666,0.63707,1729
2023-01-12 06:00:00,0.63708,0.63798,0.63683,0.63781,1325
2023-01-12 07:00:00,0.63782,0.63785,0.63612,0.63639,1619
2023-01-12 08:00:00,0.6364,0.63667,0.63504,0.63525,1897
2023-01-12 09:00:00,0.63514,0.63564,0.63427,0.63543,3117
2023-01-12 10:00:00,0.63546,0.63561,0.634,0.6344,2760
2023-01-12 11:00:00,0.63441,0.6365,0.63401,0.63612,2802
2023-01-12 12:00:00,0.63611,0.63614,0.63401,0.63519,2707
2023-01-12 13:00:00,0.63521,0.63562,0.63474,0.63486,2460
2023-01-12 14:00:00,0.63485,0.63528,0.63417,0.63496,2492
2023-01-12 15:00:00,0.63501,0.64171,0.63218,0.64129,6728
2023-01-12 16:00:00,0.64137,0.64171,0.6322,0.63338,7149
2023-01-12 17:00:00,0.63342,0.63821,0.63305,0.63655,6625
2023-01-12 18:00:00,0.63655,0.63803,0.63575,0.63749,5284
2023-01-12 19:00:00,0.63748,0.64017,0.63726,0.63997,3504
2023-01-12 20:00:00,0.63989,0.64143,0.63927,0.64076,3906
2023-01-12 21:00:00,0.64074,0.64085,0.63944,0.63983,2819
2023-01-12 22:00:00,0.63982,0.63992,0.6389,0.63954,2612
2023-01-12 23:00:00,0.63955,0.63974,0.63927,0.63939,984
2023-01-13 00:00:00,0.63921,0.63962,0.63673,0.63871,334
2023-01-13 01:00:00,0.6385,0.63896,0.63816,0.6387,1156
2023-01-13 02:00:00,0.63871,0.63995,0.63729,0.63776,3199
2023-01-13 03:00:00,0.63776,0.6389,0.63696,0.63888,3618
2023-01-13 04:00:00,0.63886,0.63887,0.63658,0.63824,3463
2023-01-13 05:00:00,0.63823,0.63829,0.63735,0.63773,2487
2023-01-13 06:00:00,0.63773,0.63781,0.63691,0.63731,1916
2023-01-13 07:00:00,0.63728,0.63779,0.6357,0.63635,1741
2023-01-13 08:00:00,0.63635,0.63855,0.63631,0.63847,2619
2023-01-13 09:00:00,0.63847,0.63847,0.637,0.63806,4174
2023-01-13 10:00:00,0.63807,0.64111,0.63721,0.64032,4697
2023-01-13 11:00:00,0.64034,0.64152,0.63852,0.63939,3254
2023-01-13 12:00:00,0.63937,0.64037,0.639,0.63927,2780
2023-01-13 13:00:00,0.63926,0.6393,0.6359,0.63635,3197
2023-01-13 14:00:00,0.63633,0.63706,0.63546,0.6357,3745
2023-01-13 15:00:00,0.63572,0.63599,0.63363,0.63426,4258
2023-01-13 16:00:00,0.63429,0.63649,0.6335,0.63573,4951
2023-01-13 17:00:00,0.63536,0.63719,0.63507,0.6369,5509
2023-01-13 18:00:00,0.63688,0.637,0.63509,0.63599,4163
2023-01-13 19:00:00,0.63601,0.6374,0.63576,0.63726,3424
2023-01-13 20:00:00,0.63727,0.63815,0.63677,0.63787,2487
2023-01-13 21:00:00,0.63787,0.63828,0.63772,0.63809,1628
2023-01-13 22:00:00,0.63808,0.63908,0.63792,0.63866,1532
2023-01-13 23:00:00,0.63866,0.63871,0.63822,0.63842,715
2023-01-16 00:00:00,0.63749,0.63802,0.63706,0.63795,277
2023-01-16 01:00:00,0.63753,0.63997,0.63752,0.6382,1672
2023-01-16 02:00:00,0.6382,0.64008,0.63805,0.63984,2323
2023-01-16 03:00:00,0.63978,0.64156,0.63944,0.64144,3936
2023-01-16 04:00:00,0.64145,0.64267,0.64095,0.64209,2830
2023-01-16 05:00:00,0.64209,0.64233,0.64152,0.64208,1968
2023-01-16 06:00:00,0.64208,0.6424,0.64023,0.64044,2461
2023-01-16 07:00:00,0.64045,0.64098,0.64016,0.64059,2304
2023-01-16 08:00:00,0.6406,0.64065,0.63871,0.63931,2619
2023-01-16 09:00:00,0.63929,0.63993,0.63837,0.63922,3165
2023-01-16 10:00:00,0.63919,0.63919,0.63624,0.63664,3864
2023-01-16 11:00:00,0.63665,0.63941,0.6361,0.6393,2690
2023-01-16 12:00:00,0.63929,0.63992,0.63903,0.63934,2581
2023-01-16 13:00:00,0.63936,0.64004,0.63882,0.63897,1435
2023-01-16 14:00:00,0.63895,0.63975,0.63872,0.63924,2174
2023-01-16 15:00:00,0.63923,0.63938,0.63755,0.63819,3117
2023-01-16 16:00:00,0.63818,0.63908,0.63814,0.63839,2754
2023-01-16 17:00:00,0.63838,0.63926,0.63831,0.63894,2621
2023-01-16 18:00:00,0.63894,0.63914,0.63839,0.63876,1781
2023-01-16 19:00:00,0.63876,0.63885,0.63834,0.63858,1328
2023-01-16 20:00:00,0.63857,0.63866,0.63816,0.6382,997
2023-01-16 21:00:00,0.6382,0.63851,0.63818,0.6385,1112
2023-01-16 22:00:00,0.63851,0.63862,0.63795,0.63801,1048
2023-01-16 23:00:00,0.63802,0.63831,0.63781,0.63803,956
2023-01-17 00:00:00,0.63754,0.63813,0.63727,0.63763,306
2023-01-17 01:00:00,0.63763,0.63911,0.63759,0.63892,904
2023-01-17 02:00:00,0.63891,0.63999,0.63847,0.63942,2395
2023-01-17 03:00:00,0.63942,0.63975,0.63793,0.63884,3672
2023-01-17 04:00:00,0.63884,0.63996,0.63735,0.63875,3286
2023-01-17 05:00:00,0.63873,0.64069,0.63864,0.63991,2969
2023-01-17 06:00:00,0.63993,0.64029,0.63933,0.64019,2387
2023-01-17 07:00:00,0.6402,0.64042,0.63924,0.63992,2646
2023-01-17 08:00:00,0.63993,0.64067,0.63851,0.63862,2867
2023-01-17 09:00:00,0.63849,0.64009,0.63812,0.64,3795
2023-01-17 10:00:00,0.63997,0.64086,0.63987,0.64077,4065
2023-01-17 11:00:00,0.64073,0.64151,0.63921,0.63942,3313
2023-01-17 12:00:00,0.63945,0.64009,0.63664,0.63777,3431
2023-01-17 13:00:00,0.63778,0.64019,0.63755,0.64009,3115
2023-01-17 14:00:00,0.6401,0.6416,0.63969,0.64055,3253
2023-01-17 15:00:00,0.64055,0.64084,0.63892,0.63987,4427
2023-01-17 16:00:00,0.63989,0.6425,0.63981,0.64168,5083
2023-01-17 17:00:00,0.64167,0.6436,0.64054,0.64354,6265
2023-01-17 18:00:00,0.64356,0.64375,0.64194,0.64237,4376
2023-01-17 19:00:00,0.6424,0.64292,0.6415,0.64245,3022
2023-01-17 20:00:00,0.64244,0.64287,0.64215,0.64245,1723
2023-01-17 21:00:00,0.64244,0.64367,0.64199,0.64318,2752
2023-01-17 22:00:00,0.64318,0.64347,0.64238,0.64287,2201
